id;parentId;parentUrl;expandInMenu;visible;priority;access;title;linkText;url;topDescription;bottomDescription;metaTitle;metaDescription;
"";"";"elektro-smart-home-a-osvetlenie";"0";"1";"14";"1";"Viacnásobné zásuvky a izolačný materiál";"Viacnásobné zásuvky a izolačný materiál";"viacnasobne-zasuvky-a-izolacny-material";"<p>Viacnásobné zásuvky (rozdvojky) do jednej zásuvky, prevažne značka Solight, doplnené o izolačný materiál pre elektroinštalačné práce.</p>";"";"Viacnásobné zásuvky Solight a izolačný materiál | PremiumStore.sk";"Viacnásobné (rozdvojkové) zásuvky Solight a izolačný materiál pre elektroinštalačné práce."
"";"";"elektro-smart-home-a-osvetlenie";"0";"1";"15";"1";"IP kamery";"IP kamery";"ip-kamery-3";"<p>Jednoduché WiFi IP kamery pre domácu smart domácnosť – vnútorné aj vonkajšie modely značiek TP-Link, Imou a Gosund, ovládateľné cez mobilnú aplikáciu. Pre profesionálne CCTV riešenia s nahrávaním na NVR pozrite kategóriu Kamerové systémy.</p>";"";"Smart IP kamery TP-Link, Imou, Gosund | PremiumStore.sk";"Domáce WiFi IP kamery pre smart domácnosť, značky TP-Link, Imou a Gosund – vnútorné aj vonkajšie."
"";"";"elektro-smart-home-a-osvetlenie";"0";"1";"16";"1";"Zabezpečenie – detektory a senzory";"Zabezpečenie – detektory a senzory";"zabezpecenie";"<p>Bezpečnostné senzory a detektory – laserové a PIR senzory pohybu (F&F) a detektory úniku CO, CO2, plynu a vody (Solight) na včasné varovanie pred rizikom v domácnosti.</p>";"";"PIR senzory a detektory CO/plynu | PremiumStore.sk";"Laserové a PIR senzory pohybu, detektory CO, CO2, plynu a vody, značky F&F a Solight."
"";"";"elektro-smart-home-a-osvetlenie";"0";"1";"17";"1";"Pohony brán a vrát";"Pohony brán a vrát";"pohony-bran-a-vrat";"<p>Pohony posuvných, krídlových a sekčných brán a garážových vrát vrátane diaľkových ovládačov a príslušenstva. Doplnené o parkovacie zábrany a schránky na kľúče.</p>";"";"Pohony posuvných a krídlových brán | PremiumStore.sk";"Pohony posuvných, krídlových a sekčných brán, diaľkové ovládače, príslušenstvo a parkovacie zábrany."
"";"";"elektro-smart-home-a-osvetlenie";"0";"1";"18";"1";"Inštalačné náradie a materiál";"Inštalačné náradie a materiál";"instalacne-naradie-a-material";"<p>Náradie a materiál pre elektroinštaláciu – rozbehové kondenzátory, lisovacie kliešte na káblové oká, elektrické zámky a inštalačná chémia.</p>";"";"Inštalačné náradie, kondenzátory a zámky | PremiumStore.sk";"Rozbehové kondenzátory, lisovacie kliešte, elektrické zámky a chémia pre elektroinštaláciu."
"";"";"elektro-smart-home-a-osvetlenie";"0";"1";"19";"1";"Bezdrôtové zvončeky";"Bezdrôtové zvončeky";"zvonceky-2";"<p>Bezdrôtové zvončeky značky Solight s dosahom až 180 m, niektoré modely aj s nočným svetielkom a funkciou učenia kódu (learning code).</p>";"";"Bezdrôtové zvončeky Solight | PremiumStore.sk";"Bezdrôtové zvončeky Solight s dosahom až 180 m, aj s nočným svetielkom."
"";"";"elektro-smart-home-a-osvetlenie";"0";"1";"20";"1";"Príslušenstvo pre zabezpečovacie systémy";"Príslušenstvo pre zabezpečovacie systémy";"prislusenstvo-pre-zabezpecovacie-systemy";"<p>Doplnkové príslušenstvo k zabezpečovacím senzorom a systémom Sonoff – montážne konzoly na DIN lištu, predlžovacie káble senzorov a ochranné kryty.</p>";"";"Príslušenstvo Sonoff pre senzory a alarmy | PremiumStore.sk";"Montážne konzoly, predlžovacie káble a kryty pre senzory zabezpečovacích systémov Sonoff."
"";"";"elektro-smart-home-a-osvetlenie";"0";"1";"21";"1";"Cestovné adaptéry";"Cestovné adaptéry";"cestovne-adaptery-3";"<p>Cestovné elektrické adaptéry značky Solight pre rôzne regióny sveta (USA, Afrika, Blízky východ a ďalšie), vrátane univerzálnych a uzemnených variantov.</p>";"";"Cestovné elektrické adaptéry Solight | PremiumStore.sk";"Cestovné adaptéry Solight pre rôzne krajiny sveta – univerzálne aj uzemnené varianty."
"";"";"";"0";"1";"11";"1";"Energia a napájanie";"Energia a napájanie";"fotovoltaika-a-energie";"<p>Všetko pre výrobu, uskladnenie a zálohovanie elektrickej energie – fotovoltaika od panelov po konštrukcie, akumulátory a batérie, nabíjačky, meniče napätia, záložné zdroje UPS, napájacie zdroje a prenosné elektrické stanice. Vyberte si podkategóriu podľa toho, či riešite solárnu inštaláciu, nabíjanie akumulátorov alebo zálohovanie napájania pri výpadku siete.</p>";"";"Fotovoltaika, akumulátory a záložné zdroje | PremiumStore.sk";"Fotovoltaika, akumulátory a batérie, nabíjačky, meniče napätia, záložné zdroje UPS, napájacie zdroje a elektrické stanice."
"";"";"fotovoltaika-a-energie";"0";"1";"1";"1";"Fotovoltaika";"Fotovoltaika";"fotovoltaika";"<p>Kompletná fotovoltaika – solárne panely a solárne meniče napätia, regulátory nabíjania MPPT aj PWM, montážne konštrukcie pre panely, solárne káble a konektory, rozvádzače, elektromery a prepäťová aj blesková ochrana FV inštalácií. Nájdete tu aj hotové solárne zostavy.</p><p>Výber komponentu sa riadi typom a výkonom konkrétnej inštalácie.</p>";"";"Fotovoltaika – panely, regulátory a konštrukcie | PremiumStore.sk";"Solárne panely a meniče, regulátory nabíjania, montážne konštrukcie, solárne káble, konektory, rozvádzače a ochrana FV inštalácií."
"";"";"fotovoltaika-a-energie";"0";"1";"2";"1";"Akumulátory a batérie";"Akumulátory a batérie";"akumulatory-a-baterie";"<p>Ponuka zahŕňa akumulátory a batérie viacerých typov – olovené (najviac zastúpené), LiFePO4, gombíkové, NiMH nabíjacie aj klasické AA. Veľkú časť ponuky tvorí aj pripojovacie príslušenstvo pre ich zapojenie: káblové oká, dutinky, faston konektory a svorky rôznych priemerov a prierezov vodiča.</p><p>Pri výbere akumulátora zohľadnite kapacitu a napätie, pri príslušenstve priemer oka/dutinky a prierez kábla.</p>";"";"Akumulátory, batérie a pripojovacie príslušenstvo | PremiumStore.sk";"Olovené, LiFePO4, gombíkové aj AA batérie a akumulátory, plus káblové oká, dutinky a faston konektory na ich zapojenie."
"";"";"fotovoltaika-a-energie";"0";"1";"3";"1";"Záložné zdroje a UPS";"Záložné zdroje a UPS";"zalozne-zdroje-a-ups";"<p>Najžiadanejšie sú tu záložné zdroje pre obehové čerpadlá kúrenia – pri výpadku prúdu udržia kúrenie v prevádzke. Doplnené o UPS a stabilizátory napätia (VOLT, KRUGER), powerbanky a hybridné solárne/veterné nabíjacie turbíny VIVI. Pri UPS zohľadnite výkon (VA/W) a záložný čas.</p>";"";"Záložný zdroj pre obehové čerpadlo, UPS, powerbanky | PremiumStore.sk";"Záložné zdroje pre obehové čerpadlá kúrenia pri výpadku prúdu, UPS a stabilizátory VOLT/KRUGER, powerbanky aj hybridné solárne turbíny."
"";"";"fotovoltaika-a-energie";"0";"1";"4";"1";"Nabíjačky batérií a akumulátorov";"Nabíjačky batérií a akumulátorov";"nabijacky";"<p>Nabíjačky rozdelené podľa typu nabíjaného akumulátora – autobatérie, olovené akumulátory (napr. do UPS) a LiFePO4. V ponuke nájdete značky COMPASS, EMOS aj profesionálne nabíjačky Victron Energy. Pri výbere zvoľte nabíjačku podľa chémie a napätia vášho akumulátora.</p>";"";"Nabíjačky batérií a akumulátorov | PremiumStore.sk";"Nabíjačky tužkových batérií, olovených aj lítiových akumulátorov. Vyberte podľa typu článku, kapacity a nabíjacieho prúdu."
"";"";"fotovoltaika-a-energie";"0";"1";"5";"1";"Napájacie zdroje";"Napájacie zdroje";"napajacie-zdroje-2";"<p>Napájacie zdroje a USB adaptéry, v ponuke prevažne značka Solight, doplnené priemyselnými zdrojmi pre náročnejšie aplikácie. Pri výbere zohľadnite požadované výstupné napätie a prúd podľa napájaného zariadenia.</p>";"";"Napájacie zdroje a USB adaptéry Solight | PremiumStore.sk";"Napájacie a USB adaptéry prevažne značky Solight, plus priemyselné zdroje pre náročnejšie aplikácie."
"";"";"fotovoltaika-a-energie";"0";"1";"6";"1";"Meniče napätia";"Meniče napätia";"menice-napatia";"<p>Menič napätia prevádza jednosmerné napätie z batérie (12V/24V) na sieťové 230V. V ponuke nájdete meniče značiek Carspa, KEMOT a EPever vrátane modelov určených priamo pre solárne systémy. Pri výbere zohľadnite trvalý a špičkový výkon a typ priebehu (čistá vs. modifikovaná sínusovka).</p>";"";"Meniče napätia 12V/230V – Carspa, KEMOT, EPever | PremiumStore.sk";"Meniče napätia z 12V/24V na 230V značiek Carspa, KEMOT a EPever – do auta, karavanu, na solárne aj záložné systémy."
"";"";"fotovoltaika-a-energie";"0";"1";"7";"1";"Prenosné elektrické stanice";"Prenosné elektrické stanice";"prenosne-elektricke-stanice";"<p>Prenosné elektrické stanice FOSSIBOT s výkonom od 1200 W do 7200 W – záložný zdroj so vstavaným akumulátorom, meničom a viacerými výstupmi. Doplnené o nabíjacie káble a solárny panel pre DJI Power stanice.</p>";"";"Prenosné elektrické stanice a nabíjacie stanice | PremiumStore.sk";"Prenosné elektrické stanice s batériou na kemping, chatu aj zálohu pri výpadku. Vyberte podľa kapacity, výkonu a výstupov."
"";"";"";"0";"1";"12";"1";"TV, audio, video a foto technika";"TV, audio, video a foto technika";"tv-foto-audio-video";"<p>Táto kategória združuje televízory, projektory, audio techniku, anténnu a satelitnú techniku aj fotografiu a akčné kamery vrátane príslušenstva. Vyberte si konkrétnu podkategóriu podľa typu zariadenia, ktoré hľadáte.</p>";"";"TV, foto, audio a video technika | PremiumStore.sk";"Televízory, projektory, audio technika, fotoaparáty a príslušenstvo k akčným kamerám. Značky Samsung, TCL, BOSE, YAMAHA a ďalšie."
"";"";"tv-foto-audio-video";"0";"1";"1";"1";"Audio technika";"Audio technika";"audio-technika";"<p>Audio technika zahŕňa najmä slúchadlá (BOSE, MEZE, SONY), HiFi reproduktory a komponenty YAMAHA, soundbary, mikrofóny, rádiá a rádiobudíky aj domáce interkomy. Vyberte si podľa toho, či hľadáte počúvanie na cestách, domáce kino alebo hi-fi zostavu.</p><p>Pri slúchadlách zohľadnite typ (uzavreté/otvorené, bezdrôtové), pri reproduktoroch výkon a určenie (do miestnosti/vonku).</p>";"";"Audio technika – slúchadlá, reproduktory, mikrofóny | PremiumStore.sk";"Slúchadlá BOSE, MEZE a SONY, HiFi reproduktory YAMAHA, soundbary, mikrofóny a rádiá. Široká ponuka audio techniky pre domácnosť aj štúdio."
"";"";"audio-technika";"0";"1";"1";"1";"HiFi a domáce reproduktory";"HiFi a domáce reproduktory";"hifi-a-domace-reproduktory";"<p>Reproduktory pre domáce kino a HiFi zostavy – najmä značka YAMAHA (regálové aj do surround zostáv), doplnené o BOSE, Ultimea, EDIFIER a profesionálne Behringer. Pri výbere zohľadnite typ pripojenia (aktívne/pasívne) a určenie priestoru.</p>";"";"HiFi a domáce reproduktory – Edifier, Yamaha | PremiumStore.sk";"HiFi a domáce reproduktory značiek Edifier, Yamaha a Bose – aktívne poličkové, stĺpové aj štúdiové monitory."
"";"";"tv-foto-audio-video";"0";"1";"2";"1";"Antény a satelity";"Antény a satelity";"anteny-a-satelity";"<p>Táto kategória pokrýva celý reťazec príjmu televízneho signálu: montážne konzoly, stožiare a uzemnenie, koaxiálne káble a konektory, anténne zosilňovače, samotné antény, LNB konvertory a pasívne prvky (rozbočovače, slučky). Nájdete tu aj hotové satelitné a DVB-T2/T prijímače a set-top-boxy.</p><p>Pri výbere montážneho príslušenstva zohľadnite typ strechy/stožiara, pri zosilňovačoch počet pripojených zásuviek a útlm signálu.</p>";"";"Antény, satelitná technika a príslušenstvo | PremiumStore.sk";"Kompletné príslušenstvo pre príjem TV signálu – konzoly a stožiare, konektory, zosilňovače, antény, LNB konvertory aj satelitné a DVB-T2 prijímače."
"";"";"tv-foto-audio-video";"0";"1";"3";"1";"Televízory";"Televízory";"televizory";"<p>Televízory najmä značky Samsung (QLED a NEO QLED modely), doplnené o TCL a FINLUX. Pri výbere zohľadnite uhlopriečku, rozlíšenie a typ panela podľa veľkosti a osvetlenia vašej obývačky.</p>";"";"Televízory Samsung, TCL, FINLUX | PremiumStore.sk";"Televízory značiek Samsung (QLED, NEO QLED), TCL a FINLUX v rôznych uhlopriečkach a rozlíšeniach."
"";"";"tv-foto-audio-video";"0";"1";"4";"1";"AV káble";"AV káble";"av-kable";"<p>AV káble na prepojenie televízorov, počítačov a sieťových zariadení – v ponuke prevažne sieťové UTP CAT.5E káble a HDMI prepojenia značky Solight. Pri výbere zohľadnite typ konektora a potrebnú dĺžku kábla.</p>";"";"AV káble – HDMI, sieťové a koaxiálne | PremiumStore.sk";"AV káble a konektory, prevažne značky Solight – sieťové UTP káble, HDMI a video prepojenia."
"";"";"tv-foto-audio-video";"0";"1";"5";"1";"Projektory";"Projektory";"projektory-4";"<p>Projektory pre domáce kino aj prezentácie, doplnené o elektrické aj statické premietacie plátna značiek BlitzWolf a AURZEN. Pri výbere zohľadnite svetelnosť projektora a rozmer plátna podľa veľkosti miestnosti.</p>";"";"Projektory a premietacie plátna | PremiumStore.sk";"Projektory a premietacie plátna, značky AURZEN a BlitzWolf, aj mini prenosné modely."
"";"";"tv-foto-audio-video";"0";"1";"6";"1";"TV stolíky a držiaky";"TV stolíky a držiaky";"tv-stoliky-a-drziaky";"<p>Nástenné držiaky televízorov (pevné, s náklonom aj s odsadením a otáčaním) a TV stolíky – najmä značky Cabletech, doplnené o Solight a Barkan. Pri výbere zohľadnite VESA rozstup a hmotnosť vášho televízora.</p>";"";"TV držiaky a stolíky – Cabletech, Barkan | PremiumStore.sk";"Nástenné TV držiaky s náklonom aj odsadením a TV stolíky, značky Cabletech, Solight a Barkan."
"";"";"tv-foto-audio-video";"0";"1";"7";"1";"Príslušenstvo k TV, audio a video technike";"Príslušenstvo k TV, audio a video technike";"prislusenstvo-k-tv--audio--video";"<p>Doplnkové príslušenstvo k televíznej a audio technike – nástenné držiaky televízorov (Samsung), audio prevodníky a náhradné batérie do diaľkových ovládačov.</p>";"";"Príslušenstvo k TV a audio technike | PremiumStore.sk";"Držiaky televízorov Samsung, audio prevodníky a batérie do diaľkových ovládačov."
"";"";"tv-foto-audio-video";"0";"1";"8";"1";"Video technika";"Video technika";"video-technika";"<p>Multimediálne centrá a Android TV boxy, ktoré rozšíria starší televízor o smart funkcie a streamovanie – značky Homatics, Strong, MASCOM a TESLA, viaceré s vstavaným DVB-T2 tunerom.</p>";"";"Multimediálne prehrávače a TV boxy | PremiumStore.sk";"Android TV boxy a multimediálne prehrávače s DVB-T2 tunerom, značky Homatics, Strong, MASCOM a TESLA."
"";"";"tv-foto-audio-video";"0";"1";"9";"1";"Foto a príslušenstvo";"Foto a príslušenstvo";"foto-a-prislusenstvo";"<p>Fotografická kategória zahŕňa digitálne kompakty, fotoateliérové vybavenie, fotopasce, gimbaly a stabilizátory a najmä široké príslušenstvo pre akčné kamery (GoPro, Insta360, DJI Osmo Action) – selfie tyče, filtre, puzdrá a prepravné súpravy.</p>";"";"Fotoaparáty, akčné kamery a príslušenstvo | PremiumStore.sk";"Kompaktné fotoaparáty, akčné kamery, fotopasce, gimbaly a kompletné príslušenstvo pre fotografiu aj GoPro/Insta360/DJI Osmo."
"";"";"foto-a-prislusenstvo";"0";"1";"1";"1";"Príslušenstvo pre fotoaparáty a akčné kamery";"Príslušenstvo pre fotoaparáty a akčné kamery";"prislusenstvo-pre-fotoaparaty-a-akcne-kamery";"<p>Široké príslušenstvo najmä pre športové/akčné kamery (GoPro, Insta360, DJI Osmo Action) – ochranné a vodotesné kryty, magnetické adaptéry, slnečné clony a náhradné diely, značka Sunnylife. Doplnené o príslušenstvo pre klasické fotoaparáty a videokamery aj stabilizátory.</p>";"";"Príslušenstvo pre akčné kamery a fotoaparáty | PremiumStore.sk";"Krytky, filtre, magnetické a vodotesné puzdrá a ďalšie príslušenstvo pre športové kamery, fotoaparáty aj stabilizátory. Značka Sunnylife."
"";"";"foto-a-prislusenstvo";"0";"1";"2";"1";"Statívy, držiaky a upevnenie pre kamery";"Statívy, držiaky a upevnenie pre kamery";"stativy-drziaky-a-upevnenie";"<p>Upevnenie akčnej kamery kamkoľvek – hrudné a hlavové postroje, prísavky na sklo a držiaky na bicykel, statívy a trojnožky, selfie tyče aj adaptéry medzi systémami. Pre GoPro, DJI, Insta360 a ďalšie. Značky Puluz a Telesin.</p>";"";"Statívy, držiaky a postroje pre akčné kamery | PremiumStore.sk";"Statívy, hrudné a hlavové postroje, prísavky, selfie tyče a adaptéry pre GoPro, DJI a Insta360."
"";"";"foto-a-prislusenstvo";"0";"1";"3";"1";"Fotoateliér";"Fotoateliér";"fotoatelier-2";"<p>Vybavenie pre fotoateliér – svetlá a blesky GODOX a NEEWER, softboxy, stany bez tieňa, kruhové svetlá a fotografické pozadia. Vhodné pre produktovú fotografiu aj domáce mini-štúdio.</p>";"";"Fotoateliérové vybavenie – GODOX, Puluz, NEEWER | PremiumStore.sk";"Svetlá, blesky, softboxy, stany bez tieňa a fotografické pozadia pre domáce aj profesionálne fotoštúdio."
"";"";"foto-a-prislusenstvo";"0";"1";"4";"1";"Filtre";"Filtre";"filtre-2";"<p>Objektívové filtre (ND, CPL, polarizačné) najmä pre akčné kamery DJI Osmo Pocket a GoPro (Freewell, Neewer, Sunnylife), doplnené o filtre pre klasické zrkadlovky. Vyberte filter podľa presného modelu vašej kamery/objektívu.</p>";"";"Filtre pre akčné kamery a zrkadlovky | PremiumStore.sk";"ND, CPL a polarizačné filtre pre akčné kamery (DJI Osmo, GoPro) aj objektívy zrkadloviek, značky Freewell a Neewer."
"";"";"foto-a-prislusenstvo";"0";"1";"5";"1";"Gimbály a stabilizátory";"Gimbály a stabilizátory";"gimbaly-a-stabilizatory-2";"<p>Elektronické stabilizátory (gimbaly) značiek Insta360, Hohem a AOCHUAN – pre plynulé video zo smartfónu aj akčnej kamery bez trasenia obrazu.</p>";"";"Gimbaly pre telefóny a akčné kamery | PremiumStore.sk";"Elektronické stabilizátory (gimbaly) Insta360, Hohem a AOCHUAN pre smartfóny a akčné kamery."
"";"";"foto-a-prislusenstvo";"0";"1";"6";"1";"Skladovanie a preprava";"Skladovanie a preprava";"skladovanie-a-preprava-2";"<p>Ochranné a vodotesné puzdrá a obaly na prepravu akčných kamier (Insta360, DJI Osmo, GoPro) – Telesin a Sunnylife.</p>";"";"Puzdrá a obaly pre akčné kamery | PremiumStore.sk";"Ochranné a vodotesné puzdrá pre akčné kamery Insta360, DJI Osmo a GoPro, značky Telesin a Sunnylife."
"";"";"foto-a-prislusenstvo";"0";"1";"7";"1";"Fotopasce";"Fotopasce";"fotopasce-2";"<p>Fotopasce (lovecké kamery) prevažne značky Evolveo StrongVision, vrátane solárnej verzie a náhradných napájacích adaptérov. Určené na monitorovanie záhrady, pozemku či poľovného revíru.</p>";"";"Fotopasce Evolveo StrongVision | PremiumStore.sk";"Fotopasce (lovecké kamery) Evolveo StrongVision vrátane solárnych verzií a napájacích adaptérov."
"";"";"foto-a-prislusenstvo";"0";"1";"8";"1";"Súpravy príslušenstva pre akčné kamery";"Súpravy príslušenstva pre akčné kamery";"supravy-prislusenstva-pre-akcne-kamery";"<p>Súpravy príslušenstva Puluz pre akčné kamery Osmo Action a Insta360 – praktické balenia s držiakmi, adaptérmi a ďalšími doplnkami. Namiesto skladania dielov po jednom dostanete ucelenú sadu na bicykel, prilbu, vodu aj statív.</p>";"";"Súpravy príslušenstva pre akčné kamery Puluz | PremiumStore.sk";"Kompletné súpravy príslušenstva Puluz pre akčné kamery GoPro, DJI Osmo Action a Insta360 – držiaky, adaptéry a doplnky v jednom balení."
"";"";"foto-a-prislusenstvo";"0";"1";"9";"1";"Digitálne kompakty";"Digitálne kompakty";"digitalne-kompakty";"<p>Jednoduché digitálne kompaktné fotoaparáty značiek Kodak, Rollei a LAMAX – vhodné na bežné fotografovanie bez nutnosti nastavovať parametre manuálne.</p>";"";"Digitálne kompaktné fotoaparáty Kodak, Rollei | PremiumStore.sk";"Kompaktné digitálne fotoaparáty značiek Kodak, Rollei a LAMAX pre bežné fotografovanie."
"";"";"tv-foto-audio-video";"0";"1";"10";"1";"Diaľkové ovládače";"Diaľkové ovládače";"dialkove-ovladace";"<p>Náhradné diaľkové ovládače značky ALIEN, vyrábané ako kompatibilná náhrada k pôvodným ovládačom televízorov (Samsung, Sony, LG, Philips...), satelitných a DVB-T2 prijímačov, DVD prehrávačov aj audio zariadení. Vyberte podkategóriu podľa typu zariadenia, ku ktorému ovládač hľadáte, a pri výbere overte presnú zhodu s modelom vášho zariadenia.</p>";"";"Diaľkové ovládače ALIEN – náhrada k TV, satelitu, DVD | PremiumStore.sk";"Náhradné diaľkové ovládače ALIEN kompatibilné s televízormi, satelitnými a DVB-T2 prijímačmi, DVD prehrávačmi aj univerzálne modely."
"";"";"dialkove-ovladace";"0";"1";"1";"1";"Televízne ovládače";"Televízne ovládače";"televizne-ovladace";"<p>Najväčšia podkategória diaľkových ovládačov – náhradné ovládače ALIEN kompatibilné s televízormi väčšiny značiek, s výraznou ponukou pre Sony. Pred nákupom overte presné katalógové číslo pôvodného ovládača vášho televízora.</p>";"";"Diaľkové ovládače k televízorom | PremiumStore.sk";"Náhradné diaľkové ovládače ALIEN kompatibilné s televízormi väčšiny značiek, najmä Sony."
"";"";"dialkove-ovladace";"0";"1";"2";"1";"Satelitné ovládače";"Satelitné ovládače";"satelitne-ovladace";"<p>Diaľkové ovládače ALIEN kompatibilné so satelitnými prijímačmi – najmä Octagon, doplnené o VU+, Amiko, Topfield a ďalšie značky. Pred nákupom overte presné označenie modelu vášho prijímača.</p>";"";"Diaľkové ovládače k satelitným prijímačom | PremiumStore.sk";"Náhradné diaľkové ovládače ALIEN kompatibilné so satelitnými prijímačmi Octagon, VU+, Amiko a ďalšími."
"";"";"dialkove-ovladace";"0";"1";"3";"1";"Ovládače k DVB-T2";"Ovládače k DVB-T2";"ovladace-k-dvb-t2";"<p>Diaľkové ovládače ALIEN kompatibilné s DVB-T2 prijímačmi – najviac zastúpená je kompatibilita so Strong, doplnená o Mascom a ďalšie značky. Pred nákupom overte presné označenie modelu vášho prijímača.</p>";"";"Diaľkové ovládače k DVB-T2 prijímačom (Strong) | PremiumStore.sk";"Náhradné diaľkové ovládače ALIEN kompatibilné s DVB-T2 prijímačmi, najmä značky Strong."
"";"";"dialkove-ovladace";"0";"1";"4";"1";"Audio ovládače";"Audio ovládače";"audio-ovladace";"<p>Diaľkové ovládače ALIEN kompatibilné s audio zariadeniami a rádioprijímačmi značiek ako TechniSat, Philips či AIWA. Pred nákupom overte presné označenie modelu vášho zariadenia.</p>";"";"Diaľkové ovládače k audio technike (AUX) | PremiumStore.sk";"Náhradné diaľkové ovládače ALIEN kompatibilné s rádiami a audio prijímačmi (napr. TechniSat, Philips, AIWA)."
"";"";"dialkove-ovladace";"0";"1";"5";"1";"Univerzálne ovládače";"Univerzálne ovládače";"univerzalne-ovladace";"<p>Univerzálne diaľkové ovládače, ktoré si naprogramujete na konkrétnu značku televízora či prijímača (Samsung, Philips, LG a ďalšie) – v ponuke Superior, Atos, TESLA aj Homatics. Vhodné, ak pôvodný ovládač úplne chýba alebo hľadáte jeden ovládač na viac zariadení.</p>";"";"Univerzálne diaľkové ovládače | PremiumStore.sk";"Univerzálne diaľkové ovládače nastaviteľné na viacero značiek televízorov a prijímačov – Superior, Atos, TESLA a ďalšie."
"";"";"dialkove-ovladace";"0";"1";"6";"1";"DVD ovládače";"DVD ovládače";"dvd-ovladace";"<p>Diaľkové ovládače ALIEN kompatibilné s DVD prehrávačmi značiek Samsung, Philips a Sony. Pred nákupom overte presné katalógové číslo pôvodného ovládača vášho prehrávača.</p>";"";"Diaľkové ovládače k DVD prehrávačom | PremiumStore.sk";"Náhradné diaľkové ovládače ALIEN kompatibilné s DVD prehrávačmi Samsung, Philips a Sony."
"";"";"dialkove-ovladace";"0";"1";"7";"1";"Video ovládače";"Video ovládače";"video-ovladace";"<p>Diaľkové ovládače ALIEN kompatibilné so staršími videoprehrávačmi (VCR) značiek Samsung a Philips. Pred nákupom overte presné katalógové číslo pôvodného ovládača.</p>";"";"Diaľkové ovládače k videoprehrávačom (VCR) | PremiumStore.sk";"Náhradné diaľkové ovládače ALIEN kompatibilné s videorekordérmi a staršími prehrávačmi Samsung a Philips."
"";"";"audio-technika";"0";"1";"1";"1";"Slúchadlá";"Slúchadlá";"sluchadla";"<p>Slúchadlá pre hudbu, telefonovanie aj hranie – bezdrôtové aj drôtové. Nájdete tu náhlavné modely s potlačením hluku, TWS slúchadlá do uší aj športové prevedenia od značiek ako Sony, JBL, Philips, Edifier či Apple.</p>";"";"Slúchadlá – bezdrôtové aj drôtové | PremiumStore.sk";"Slúchadlá bezdrôtové, TWS aj drôtové – Sony, JBL, Philips, Edifier. Náhlavné, do uší aj športové modely."
"";"";"sluchadla";"0";"1";"1";"1";"Bezdrôtové slúchadlá";"Bezdrôtové slúchadlá";"bezdrotove-sluchadla";"<p>Bezdrôtové slúchadlá s Bluetooth – náhlavné aj TWS do uší. Modely s aktívnym potlačením hluku (ANC), dlhou výdržou batérie a nabíjacím puzdrom, vhodné na cestovanie, prácu aj šport.</p>";"";"Bezdrôtové slúchadlá – Bluetooth, TWS, ANC | PremiumStore.sk";"Bezdrôtové Bluetooth slúchadlá – náhlavné aj TWS s ANC. Sony, JBL, Philips, Edifier aj Apple AirPods."
"";"";"sluchadla";"0";"1";"1";"1";"Drôtové slúchadlá";"Drôtové slúchadlá";"drotove-sluchadla";"<p>Drôtové slúchadlá s konektorom 3,5 mm alebo USB-C – bez nabíjania a bez latencie. Vhodné na počúvanie hudby, do štúdia aj ako spoľahlivá záloha k bezdrôtovým.</p>";"";"Drôtové slúchadlá – 3,5 mm a USB-C | PremiumStore.sk";"Drôtové slúchadlá s jackom 3,5 mm aj USB-C – náhlavné aj do uší, bez nabíjania a bez latencie."
"";"";"audio-technika";"0";"1";"1";"1";"Soundbary";"Soundbary";"soundbary";"<p>Soundbary pre lepší zvuk televízora – od kompaktných modelov až po zostavy so samostatným subwooferom a priestorovým zvukom. Pripojenie cez HDMI ARC, optický kábel alebo Bluetooth.</p>";"";"Soundbary k televízoru – s subwooferom | PremiumStore.sk";"Soundbary k TV vrátane modelov so subwooferom a priestorovým zvukom. Pripojenie HDMI ARC, optika aj Bluetooth."
"";"";"audio-technika";"0";"1";"1";"1";"Rádiá";"Rádiá";"radia";"<p>Rádiá a rádiobudíky – klasické FM prijímače, digitálne DAB+ modely aj internetové rádiá. Prenosné prevedenia na batérie aj stolové rádiobudíky s budíkom a podsvieteným displejom.</p>";"";"Rádiá a rádiobudíky – FM, DAB+, internetové | PremiumStore.sk";"Rádiá FM, DAB+ aj internetové a rádiobudíky – prenosné na batérie aj stolové modely s budíkom."
"";"";"anteny-a-satelity";"0";"1";"1";"1";"Antény";"Antény";"anteny";"<p>TV a rozhlasové antény – vonkajšie aj izbové, pre DVB-T2, VKV/FM aj DAB+. Nájdete tu antény pre bežný príjem, smerové modely do oblastí so slabým signálom aj prevedenia pre karavany a lode.</p>";"";"Antény – TV, DVB-T2, DAB+ | PremiumStore.sk";"TV a rozhlasové antény vonkajšie aj izbové – DVB-T2, VKV/FM a DAB+, vrátane modelov pre karavany."
"";"";"anteny-a-satelity";"0";"1";"1";"1";"Satelitné paraboly";"Satelitné paraboly";"paraboly";"<p>Satelitné paraboly rôznych priemerov pre príjem zo Skylinku, Astry či Hotbirdu. V ponuke plechové aj hliníkové prevedenia vrátane držiakov a príslušenstva na montáž.</p>";"";"Satelitné paraboly – Skylink, Astra | PremiumStore.sk";"Satelitné paraboly rôznych priemerov, plechové aj hliníkové, vrátane držiakov a montážneho príslušenstva."
