code;pairCode;name;guid;defaultCategory;categoryText;categoryText2;categoryText3;categoryText4;categoryText5;categoryText6;categoryText7;categoryText8;categoryText9;categoryText10;categoryText11;
"KB_340820044421";;"DOMO DO9046C";"1638c1ea-92ac-11f1-aff6-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Sendvičovače, hriankovače, vaflovače > Sendvičovače";"Domáce spotrebiče > Malé spotrebiče > Sendvičovače, hriankovače, vaflovače > Sendvičovače";;;;;;;;;;;
"KB_340910165098";;"ETA Vital 1162 90000, černý/oranžový";"16430f9c-92ac-11f1-b2da-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče > Elektrické grily";"Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče > Elektrické grily";;;;;;;;;;;
"KB_341220035652";;"MAXXO VM 3550";"164d87ce-92ac-11f1-b4fc-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Vákuovačky a zváračky fólií";"Domáce spotrebiče > Malé spotrebiče > Vákuovačky a zváračky fólií";;;;;;;;;;;
"KB_340520095652";;"MAXXO DH 907 + 2x podšálek";"166151d2-92ac-11f1-b183-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Nádobie > Poháre a fľaše";"Domáce spotrebiče > Malé spotrebiče > Nádobie > Poháre a fľaše";"Domáce spotrebiče > Malé spotrebiče > Kuchynské nádobie";;;;;;;;;;
"KB_340520138401";;"ScanPart Čistící tabletky 10ks";"166b11c2-92ac-11f1-ae3e-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Príslušenstvo ku kávovarom";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Príslušenstvo ku kávovarom";;;;;;;;;;;
"KB_342200635652";;"Maxxo Mojito 300ml";"1674db8a-92ac-11f1-9f6c-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Nádobie > Poháre a fľaše";"Domáce spotrebiče > Malé spotrebiče > Nádobie > Poháre a fľaše";"Domáce spotrebiče > Malé spotrebiče > Kuchynské nádobie";;;;;;;;;;
"KB_410210227909";;"KMP C74 / CLI-521C";"1688cb5e-92ac-11f1-86d7-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410210867909";;"KMP C77 / PG-510";"1692bdbc-92ac-11f1-b748-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_340910094421";;"DOMO DO9038G";"16a17dfc-92ac-11f1-b71f-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče";"Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče";;;;;;;;;;;
"KB_340930014421";;"DOMO DO309KP";"16b00a0c-92ac-11f1-b120-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče > Elektrické variče";"Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče > Elektrické variče";;;;;;;;;;;
"KB_341510314051";;"ROWENTA EP 5640 D0";"16d717f0-92ac-11f1-a73f-bc2411833e01";"Zdravie a starostlivosť > Holiace strojčeky > Epilátory";"Zdravie a starostlivosť > Holiace strojčeky > Epilátory";;;;;;;;;;;
"KB_410210985387";;"HP 651 Black, C2P10AE";"16e0e4f6-92ac-11f1-9030-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410211047909";;"KMP C81 (PGI-525BK)";"16ea3ede-92ac-11f1-b636-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410230295221";;"CANON PGI-570XL PGBK Black";"16fd15c2-92ac-11f1-8400-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410240145221";;"CANON kancelářský papír A4";"170c27e2-92ac-11f1-b23f-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery";"Počítače a notebooky > Tlačiarne a skenery";;;;;;;;;;;
"KB_410210115221";;"CANON CL-511 Color";"172dcfb4-92ac-11f1-a4ea-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410210177909";;"KMP C58 / CL-41";"1737a282-92ac-11f1-b52f-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410214217909";;"KMP C92 / CLI-551M";"17415264-92ac-11f1-8e8a-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410214307909";;"KMP H114 (CZ110AE)";"174adf96-92ac-11f1-9a50-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410240015221";;"CANON fotopapír lesklý 10x15 cm";"175e50bc-92ac-11f1-bb63-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery";"Počítače a notebooky > Tlačiarne a skenery";;;;;;;;;;;
"KB_341730217322";;"REMINGTON S 7300";"1775fea6-92ac-11f1-ab7f-bc2411833e01";"Zdravie a starostlivosť > Starostlivosť o vlasy > Žehličky na vlasy, krepovací kliešte";"Zdravie a starostlivosť > Starostlivosť o vlasy > Žehličky na vlasy, krepovací kliešte";;;;;;;;;;;
"KB_342011084838";;"Tefal SM193D34";"17803efc-92ac-11f1-8f1e-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Sendvičovače, hriankovače, vaflovače > Sendvičovače";"Domáce spotrebiče > Malé spotrebiče > Sendvičovače, hriankovače, vaflovače > Sendvičovače";;;;;;;;;;;
"KB_342200645652";;"MAXXO DG 882 Cuba Libre";"179e63d2-92ac-11f1-9b26-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Nádobie > Poháre a fľaše";"Domáce spotrebiče > Malé spotrebiče > Nádobie > Poháre a fľaše";"Domáce spotrebiče > Malé spotrebiče > Kuchynské nádobie";;;;;;;;;;
"KB_410210935387";;"HP 652 Black, F6V25AE";"17b1e5f6-92ac-11f1-ab13-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410211247909";;"KMP H65 (CB324EE)";"17bc996a-92ac-11f1-912c-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410240015161";;"PEACH 510419 laminovací fólie A4 80m 25";"17d413b0-92ac-11f1-86c7-bc2411833e01";"Počítače a notebooky";"Počítače a notebooky";;;;;;;;;;;
"KB_490120044958";;"Koma EC11S - ECG";"17fa3f36-92ac-11f1-b413-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Príslušenstvo k vysávačom";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Príslušenstvo k vysávačom";;;;;;;;;;;
"KB_340720084838";;"TEFAL ZC 255 B 38";"1810050a-92ac-11f1-a4b5-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Odšťavovače";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Odšťavovače";;;;;;;;;;;
"KB_340910014421";;"DOMO DO9135G";"181a54a6-92ac-11f1-97b3-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče > Elektrické grily";"Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče > Elektrické grily";;;;;;;;;;;
"KB_340910016043";;"KRUPS EA 810 B";"1826f35a-92ac-11f1-9c3a-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Kávovary a espressá > Automatická espressá";"Domáce spotrebiče > Malé spotrebiče > Kávovary a espressá > Automatická espressá";;;;;;;;;;;
"KB_410210207909";;"KMP C72 / PGI-520";"1851fb7c-92ac-11f1-b8f5-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410210355221";;"CANON PGI-550BK Black";"185c5522-92ac-11f1-9012-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410210465221";;"CANON CLI-571 XL Y Yellow";"1866da56-92ac-11f1-ae18-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410210485221";;"CANON CLI-571 XL C Cyan";"1870ce30-92ac-11f1-8dc5-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410210615387";;"HP 301 Black, CH561EE";"187bcb28-92ac-11f1-ba85-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410210675387";;"HP 650 Tri-colour, CZ102AE";"18864274-92ac-11f1-aacb-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410214197909";;"KMP C90 / CLI-551BK";"1890a9d0-92ac-11f1-978f-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410214457909";;"KMP H76 (CH564EE)";"18a43036-92ac-11f1-8b12-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410214517909";;"KMP H170 (HP 652 Black)";"18ae03f4-92ac-11f1-a9d9-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410214527909";;"KMP H171 (HP 652 Tri-colour)";"18b9455c-92ac-11f1-9502-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410211237909";;"KMP H64 (CB323EE)";"18c2d8ba-92ac-11f1-b965-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410211257909";;"KMP H66 (CB325EE)";"18cc6f1a-92ac-11f1-a24e-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410214227909";;"KMP C93 / CLI-551Y";"18d64aee-92ac-11f1-b9da-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_440311385730";;"SONY sluchátka MDR-EX110AP,černá";"18e9e518-92ac-11f1-981a-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";;;;;;;;;;;
"KB_490121507111";;"Koma EC10S";"1911bfac-92ac-11f1-8af6-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Vrecká do vysávačov";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Vrecká do vysávačov";;;;;;;;;;;
"KB_491400017393";;"RUSSELL HOBBS 21353-56";"191d4cb4-92ac-11f1-a423-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Kuchynské roboty a krájače > Mixéry a šľahače > Mixéry > Stolové mixéry";"Domáce spotrebiče > Malé spotrebiče > Kuchynské roboty a krájače > Mixéry a šľahače > Mixéry > Stolové mixéry";;;;;;;;;;;
"KB_491400018401";;"ScanPart Tekutý odvápňovač pro kapslové";"19275e7a-92ac-11f1-9e35-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom";;;;;;;;;;;
"KB_490120275022";;"Electrolux ES 53";"194fdfbc-92ac-11f1-971f-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Vrecká do vysávačov";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Vrecká do vysávačov";;;;;;;;;;;
"KB_491200118119";;"LEIFHEIT Potah Cotton Classic M";"195c6a52-92ac-11f1-b9fb-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Príslušenstvo k žehlenie";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Príslušenstvo k žehlenie";;;;;;;;;;;
"KB_491400055652";;"MAXXO CC427";"196657d8-92ac-11f1-816a-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom";;;;;;;;;;;
"KB_341950068119";;"LEIFHEIT Sací hubice 17 cm";"198d33da-92ac-11f1-bc32-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Čističe okien";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Čističe okien";;;;;;;;;;;
"KB_342200094838";;"TEFAL MB 756 G 31";"199bfb90-92ac-11f1-bd0c-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Kuchynské roboty a krájače > Mixéry a šľahače > Elektrické sekáčiky";"Domáce spotrebiče > Malé spotrebiče > Kuchynské roboty a krájače > Mixéry a šľahače > Elektrické sekáčiky";;;;;;;;;;;
"KB_341720027322";;"REMINGTON CI 95 Pearl";"19d0dd1a-92ac-11f1-bff2-bc2411833e01";"Zdravie a starostlivosť > Starostlivosť o vlasy > Kulmy na vlasy";"Zdravie a starostlivosť > Starostlivosť o vlasy > Kulmy na vlasy";;;;;;;;;;;
"KB_491400035652";;"MAXXO BIO odvápňovač 250ml";"19e5a74a-92ac-11f1-9da4-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom";;;;;;;;;;;
"KB_647010118119";;"Leifheit Mop na okna 3 v 1 Mini";"19f21ea8-92ac-11f1-8787-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Mopy a upratovacie súpravy";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Mopy a upratovacie súpravy";;;;;;;;;;;
"KB_647010138119";;"LEIFHEIT Nástavec gumový smeták SUPRA";"19feee6c-92ac-11f1-87a1-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Mopy a upratovacie súpravy";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Mopy a upratovacie súpravy";;;;;;;;;;;
"KB_647010158119";;"Leifheit Tyč teleskopická 145 -400cm CS";"1a0b9568-92ac-11f1-ab46-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Čističe okien";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Čističe okien";;;;;;;;;;;
"KB_647010208119";;"LEIFHEIT Čistič žaluzií-bílý";"1a159e64-92ac-11f1-bc3a-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Mopy a upratovacie súpravy";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Mopy a upratovacie súpravy";;;;;;;;;;;
"KB_440311365730";;"SONY sluchátka MDR-ZX310,červ.";"1a39f25a-92ac-11f1-aca0-bc2411833e01";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";"TV, audio a video > Audio technika > Slúchadlá > Drôtové slúchadlá";;;;;;;;;;;
"KB_491200098119";;"Leifheit Thermo Reflect L/Universal";"1a93c8e8-92ac-11f1-bd7d-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Príslušenstvo k žehlenie";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Príslušenstvo k žehlenie";;;;;;;;;;;
"KB_491500014462";;"BWT náhradní filtry Mg2+ 3ks";"1aad4e94-92ac-11f1-b660-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Príslušenstvo pre filtračné kanvice";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Príslušenstvo pre filtračné kanvice";;;;;;;;;;;
"KB_647010288119";;"LEIFHEIT Stěrka CABINO";"1ac20b04-92ac-11f1-80e6-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Čističe okien";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Čističe okien";;;;;;;;;;;
"KB_648000188119";;"LEIFHEIT Sušák na prádlo Tower 270";"1ace3a96-92ac-11f1-b23c-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Žehličky > Sušiaky na bielizeň";"Domáce spotrebiče > Malé spotrebiče > Žehličky > Sušiaky na bielizeň";;;;;;;;;;;
"KB_700000538909";;"Extol Industrial (8794800) pistole horko";"1ae04524-92ac-11f1-8d87-bc2411833e01";"Náradie a dielňa > Náradie > Elektrické náradie";"Náradie a dielňa > Náradie > Elektrické náradie";;;;;;;;;;;
"KB_362902715022";;"Electrolux Menalux 6103 P";"1aeab1b2-92ac-11f1-a53d-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Príslušenstvo k vysávačom";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Príslušenstvo k vysávačom";;;;;;;;;;;
"KB_410210105221";;"CANON PG-510BK Black";"1af69928-92ac-11f1-943a-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410210257909";;"KMP C74V / Multipack CLI-521C, CLI-521BK";"1b00a472-92ac-11f1-b5db-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410210455221";;"CANON CLI-571 XL BK Black";"1b0a6d4a-92ac-11f1-854c-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410211087909";;"KMP C84 (CLI-526M)";"1b285990-92ac-11f1-9783-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_490121527111";;"Koma EC12S - ECG";"1b32178c-92ac-11f1-a011-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Vrecká do vysávačov";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Vrecká do vysávačov";;;;;;;;;;;
"KB_490300135022";;"ELECTROLUX E2YH01";"1b405a18-92ac-11f1-801a-bc2411833e01";"Domáce spotrebiče > Veľké spotrebiče > Práčky > Príslušenstvo k práčkam a sušičkám";"Domáce spotrebiče > Veľké spotrebiče > Práčky > Príslušenstvo k práčkam a sušičkám";;;;;;;;;;;
"KB_648000208119";;"Leifheit Pegasus 200 Solid Comfort";"1b54d678-92ac-11f1-9a1c-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Žehličky > Sušiaky na bielizeň";"Domáce spotrebiče > Malé spotrebiče > Žehličky > Sušiaky na bielizeň";;;;;;;;;;;
"KB_648000238119";;"Leifheit Classic Siena 180 Easy";"1b602ee2-92ac-11f1-9e11-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Žehličky > Sušiaky na bielizeň";"Domáce spotrebiče > Malé spotrebiče > Žehličky > Sušiaky na bielizeň";;;;;;;;;;;
"KB_342500014462";;"BWT filtrační konvice VIDA MEI bílá";"1b76678e-92ac-11f1-9ab2-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Filtračné kanvice";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Filtračné kanvice";;;;;;;;;;;
"KB_362902635022";;"Electrolux Menalux 4200";"1b8307dc-92ac-11f1-992e-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Vrecká do vysávačov";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Vrecká do vysávačov";;;;;;;;;;;
"KB_647010088119";;"LEIFHEIT Sada Combi Classic mop 56792";"1b9dc3ec-92ac-11f1-bfed-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Mopy a upratovacie súpravy";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Mopy a upratovacie súpravy";;;;;;;;;;;
"KB_410214327909";;"KMP H116 (CZ112AE)";"1ba9f7d4-92ac-11f1-9c8e-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_410214347909";;"KMP H126 (CZ102AE)";"1bb6fc36-92ac-11f1-9c0b-bc2411833e01";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";"Počítače a notebooky > Tlačiarne a skenery > Atramenty";;;;;;;;;;;
"KB_490120255022";;"Electrolux EFS 1 W";"1be721fe-92ac-11f1-a6fd-bc2411833e01";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Filtre do vysávačov";"Domáce spotrebiče > Malé spotrebiče > Príslušenstvo k malým spotrebičom > Filtre do vysávačov";;;;;;;;;;;
