id;parentId;parentUrl;expandInMenu;visible;priority;access;title;linkText;url;topDescription;bottomDescription;metaTitle;metaDescription;
"45093";"41379";"satelitne-ovladace";"0";"1";"";"1";"LinkBox";"LinkBox";"linkbox";"";"";"LinkBox | PremiumStore.sk";"LinkBox: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45132";"41379";"satelitne-ovladace";"0";"1";"";"1";"Synaps";"Synaps";"synaps";"";"";"Synaps | PremiumStore.sk";"Synaps na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45186";"41379";"satelitne-ovladace";"0";"1";"";"1";"Smart";"Smart";"smart";"";"";"Smart | PremiumStore.sk";"Smart: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45210";"41379";"satelitne-ovladace";"0";"1";"";"1";"Allbox";"Allbox";"allbox";"";"";"Allbox | PremiumStore.sk";"Allbox skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45213";"41379";"satelitne-ovladace";"0";"1";"";"1";"Dizipia";"Dizipia";"dizipia";"";"";"Dizipia | PremiumStore.sk";"Dizipia v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45375";"41379";"satelitne-ovladace";"0";"1";"";"1";"AZBox";"AZBox";"azbox";"";"";"AZBox | PremiumStore.sk";"AZBox – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45426";"41379";"satelitne-ovladace";"0";"1";"";"1";"SatElita";"SatElita";"satelita";"";"";"SatElita | PremiumStore.sk";"SatElita v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45564";"41379";"satelitne-ovladace";"0";"1";"";"1";"DIWAY";"DIWAY";"diway-2";"";"";"Satelitné ovládače – DIWAY | PremiumStore.sk";"Satelitné ovládače – DIWAY v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45567";"41379";"satelitne-ovladace";"0";"1";"";"1";"Edision";"Edision";"edision-2";"";"";"Satelitné ovládače – Edision | PremiumStore.sk";"Satelitné ovládače – Edision skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45612";"41379";"satelitne-ovladace";"0";"1";"";"1";"Evolve";"Evolve";"evolve-2";"";"";"Satelitné ovládače – Evolve | PremiumStore.sk";"Satelitné ovládače – Evolve – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45648";"41379";"satelitne-ovladace";"0";"1";"";"1";"Medialink";"Medialink";"medialink-2";"";"";"Satelitné ovládače – Medialink | PremiumStore.sk";"Satelitné ovládače – Medialink na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45696";"41379";"satelitne-ovladace";"0";"1";"";"1";"Alma";"Alma";"alma-2";"";"";"Satelitné ovládače – Alma | PremiumStore.sk";"Satelitné ovládače – Alma – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45702";"41379";"satelitne-ovladace";"0";"1";"";"1";"Samsung";"Samsung";"samsung-4";"";"";"Satelitné ovládače – Samsung | PremiumStore.sk";"Satelitné ovládače – Samsung v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"41400";"41397";"koaxialne-kable-2";"0";"1";"";"1";"Včetně konektorů";"Včetně konektorů";"vcetne-konektoru";"";"";"Včetně konektorů | PremiumStore.sk";"Včetně konektorů – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"41508";"41397";"koaxialne-kable-2";"0";"1";"";"1";"Měděné";"Měděné";"medene";"";"";"Měděné | PremiumStore.sk";"Měděné: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42189";"41397";"koaxialne-kable-2";"0";"1";"";"1";"Metráž";"Metráž";"metraz";"";"";"Koaxiálne káble – Metráž | PremiumStore.sk";"Koaxiálne káble – Metráž skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42474";"41397";"koaxialne-kable-2";"0";"1";"";"1";"Vícenásobné káble";"Vícenásobné káble";"vicenasobne-kable";"";"";"Vícenásobné káble | PremiumStore.sk";"Vícenásobné káble na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"42738";"41397";"koaxialne-kable-2";"0";"1";"";"1";"Železné";"Železné";"zelezne";"";"";"Železné | PremiumStore.sk";"Železné na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"42741";"41397";"koaxialne-kable-2";"0";"1";"";"1";"Vonkajšie";"Vonkajšie";"vonkajsie-2";"";"";"Koaxiálne káble – Vonkajšie | PremiumStore.sk";"Koaxiálne káble – Vonkajšie v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"43785";"41397";"koaxialne-kable-2";"0";"1";"";"1";"Koaxiálne průchodky";"Koaxiálne průchodky";"koaxialne-pruchodky";"";"";"Koaxiálne káble – Koaxiálne průchodky | PremiumStore.sk";"Koaxiálne káble – Koaxiálne průchodky v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45747";"41397";"koaxialne-kable-2";"0";"1";"";"1";"Boxy a stojany";"Boxy a stojany";"boxy-a-stojany";"";"";"Boxy a stojany | PremiumStore.sk";"Boxy a stojany – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"41409";"41406";"pasivni-prvky";"0";"1";"";"1";"Rozbočovače";"Rozbočovače";"rozbocovace";"";"";"PASIVNÍ PRVKY – Rozbočovače | PremiumStore.sk";"PASIVNÍ PRVKY – Rozbočovače – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"41460";"41406";"pasivni-prvky";"0";"1";"";"1";"Slučovače TV";"Slučovače TV";"slucovace-tv";"";"";"Slučovače TV | PremiumStore.sk";"Slučovače TV: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"41970";"41406";"pasivni-prvky";"0";"1";"";"1";"LTE filtre";"LTE filtre";"lte-filtre";"";"";"LTE filtre | PremiumStore.sk";"LTE filtre – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"42939";"41406";"pasivni-prvky";"0";"1";"";"1";"Útlumové články";"Útlumové články";"utlumove-clanky";"";"";"Útlumové články | PremiumStore.sk";"Útlumové články skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43218";"41406";"pasivni-prvky";"0";"1";"";"1";"Anténní bleskojistky";"Anténní bleskojistky";"antenni-bleskojistky";"";"";"Anténní bleskojistky | PremiumStore.sk";"Anténní bleskojistky – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"44661";"41406";"pasivni-prvky";"0";"1";"";"1";"Odbočovače";"Odbočovače";"odbocovace";"";"";"Odbočovače | PremiumStore.sk";"Odbočovače: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"41412";"41409";"rozbocovace";"0";"1";"";"1";"Satelitné";"Satelitné";"satelitne";"";"";"Satelitné | PremiumStore.sk";"Satelitné na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"41904";"41409";"rozbocovace";"0";"1";"";"1";"Televízne aktivní";"Televízne aktivní";"televizne-aktivni";"";"";"Televízne aktivní | PremiumStore.sk";"Televízne aktivní: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42675";"41409";"rozbocovace";"0";"1";"";"1";"Televízne";"Televízne";"televizne";"";"";"Televízne | PremiumStore.sk";"Televízne – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"41424";"41421";"rackove-skrine-a-prislusenstvo";"0";"1";"";"1";"Príslušenstvo";"Príslušenstvo";"prislusenstvo-5";"";"";"Rackové skrine a príslušenstvo – Príslušenstvo | PremiumStore.sk";"Rackové skrine a príslušenstvo – Príslušenstvo skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"41427";"41424";"prislusenstvo-5";"0";"1";"";"1";"Napájacie lišty";"Napájacie lišty";"napajacie-listy";"";"";"Príslušenstvo – Napájacie lišty | PremiumStore.sk";"Príslušenstvo – Napájacie lišty – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"41463";"41424";"prislusenstvo-5";"0";"1";"";"1";"Patch Panely";"Patch Panely";"patch-panely";"";"";"Patch Panely | PremiumStore.sk";"Patch Panely – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"42423";"41424";"prislusenstvo-5";"0";"1";"";"1";"Chladenie";"Chladenie";"chladenie";"";"";"Chladenie | PremiumStore.sk";"Chladenie – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"41436";"41433";"tv-sat-zasuvky";"0";"1";"";"1";"Průběžné";"Průběžné";"prubezne";"";"";"TV SAT zásuvky – Průběžné | PremiumStore.sk";"TV SAT zásuvky – Průběžné skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42651";"41433";"tv-sat-zasuvky";"0";"1";"";"1";"Koncové";"Koncové";"koncove";"";"";"TV SAT zásuvky – Koncové | PremiumStore.sk";"TV SAT zásuvky – Koncové v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"41442";"41439";"ucastnicke-zasuvky";"0";"1";"";"1";"Průběžné";"Průběžné";"prubezne-2";"";"";"Účastnické zásuvky – Průběžné | PremiumStore.sk";"Účastnické zásuvky – Průběžné: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42654";"41439";"ucastnicke-zasuvky";"0";"1";"";"1";"Koncové";"Koncové";"koncove-2";"";"";"Účastnické zásuvky – Koncové | PremiumStore.sk";"Účastnické zásuvky – Koncové skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44433";"41439";"ucastnicke-zasuvky";"0";"1";"";"1";"Víčka, krabice";"Víčka, krabice";"vicka--krabice";"";"";"Víčka, krabice | PremiumStore.sk";"Víčka, krabice – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"41451";"41448";"konektory-2";"0";"1";"";"1";"Redukcie";"Redukcie";"redukcie-2";"";"";"Konektory – Redukcie | PremiumStore.sk";"Konektory – Redukcie na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"41454";"41448";"konektory-2";"0";"1";"";"1";"F konektory";"F konektory";"f-konektory";"";"";"F konektory | PremiumStore.sk";"F konektory skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"41457";"41448";"konektory-2";"0";"1";"";"1";"Kompresní a krimpovací";"Kompresní a krimpovací";"kompresni-a-krimpovaci";"";"";"Kompresní a krimpovací | PremiumStore.sk";"Kompresní a krimpovací – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"42681";"41448";"konektory-2";"0";"1";"";"1";"Montážne náradie";"Montážne náradie";"montazne-naradie";"";"";"Montážne náradie | PremiumStore.sk";"Montážne náradie v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"42948";"41448";"konektory-2";"0";"1";"";"1";"IEC konektory";"IEC konektory";"iec-konektory";"";"";"IEC konektory | PremiumStore.sk";"IEC konektory – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"44325";"41448";"konektory-2";"0";"1";"";"1";"F spojky";"F spojky";"f-spojky";"";"";"F spojky | PremiumStore.sk";"F spojky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45639";"41448";"konektory-2";"0";"1";"";"1";"LAN konektory";"LAN konektory";"lan-konektory";"";"";"LAN konektory | PremiumStore.sk";"LAN konektory: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"41478";"41475";"stierace";"0";"1";"";"1";"Sady stieračov FLAT SET";"Sady stieračov FLAT SET";"sady-stieracov-flat-set";"";"";"Sady stieračov FLAT SET | PremiumStore.sk";"Sady stieračov FLAT SET na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"41874";"41475";"stierace";"0";"1";"";"1";"Gumičky stieračov";"Gumičky stieračov";"gumicky-stieracov";"";"";"Gumičky stieračov | PremiumStore.sk";"Gumičky stieračov na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"41940";"41475";"stierace";"0";"1";"";"1";"Ploché FLAT Flexi";"Ploché FLAT Flexi";"ploche-flat-flexi";"";"";"Ploché FLAT Flexi | PremiumStore.sk";"Ploché FLAT Flexi – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"41943";"41475";"stierace";"0";"1";"";"1";"Ploché FLAT Multi";"Ploché FLAT Multi";"ploche-flat-multi";"";"";"Ploché FLAT Multi | PremiumStore.sk";"Ploché FLAT Multi – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"42033";"41475";"stierace";"0";"1";"";"1";"Stierače BULK";"Stierače BULK";"stierace-bulk";"";"";"Stierače BULK | PremiumStore.sk";"Stierače BULK v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"43803";"41475";"stierace";"0";"1";"";"1";"Stierače HYBRID";"Stierače HYBRID";"stierace-hybrid";"";"";"Stierače HYBRID | PremiumStore.sk";"Stierače HYBRID – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"43806";"41475";"stierace";"0";"1";"";"1";"HELLA Cleantech";"HELLA Cleantech";"hella-cleantech";"";"";"HELLA Cleantech | PremiumStore.sk";"HELLA Cleantech skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43809";"41475";"stierace";"0";"1";"";"1";"Sady stieračov FLAT DOUBLE";"Sady stieračov FLAT DOUBLE";"sady-stieracov-flat-double";"";"";"Sady stieračov FLAT DOUBLE | PremiumStore.sk";"Sady stieračov FLAT DOUBLE – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"44385";"41475";"stierace";"0";"1";"";"1";"Stierače zadního okna";"Stierače zadního okna";"stierace-zadniho-okna";"";"";"Stierače zadního okna | PremiumStore.sk";"Stierače zadního okna – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"44874";"41475";"stierace";"0";"1";"";"1";"Klasické kovové";"Klasické kovové";"klasicke-kovove";"";"";"Klasické kovové | PremiumStore.sk";"Klasické kovové – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"41484";"41481";"pomocky-na-cvicenie";"0";"1";"";"1";"Gumy a pásy na cvičenie";"Gumy a pásy na cvičenie";"gumy-a-pasy-na-cvicenie";"";"";"Gumy a pásy na cvičenie | PremiumStore.sk";"Gumy a pásy na cvičenie: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"41487";"41481";"pomocky-na-cvicenie";"0";"1";"";"1";"Pomôcky na cvičenie doma";"Pomôcky na cvičenie doma";"pomocky-na-cvicenie-doma";"";"";"Pomôcky na cvičenie doma | PremiumStore.sk";"Pomôcky na cvičenie doma – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"41628";"41481";"pomocky-na-cvicenie";"0";"1";"";"1";"Pomôcky na cvičenie břicha";"Pomôcky na cvičenie břicha";"pomocky-na-cvicenie-bricha";"";"";"Pomôcky na cvičenie břicha | PremiumStore.sk";"Pomôcky na cvičenie břicha: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"43011";"41481";"pomocky-na-cvicenie";"0";"1";"";"1";"Pomôcky na jógu";"Pomôcky na jógu";"pomocky-na-jogu";"";"";"Pomôcky na jógu | PremiumStore.sk";"Pomôcky na jógu – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"43206";"41481";"pomocky-na-cvicenie";"0";"1";"";"1";"Valce, kolieska a masážne lopty";"Valce, kolieska a masážne lopty";"valce--kolieska-a-masazne-lopty";"";"";"Valce, kolieska a masážne lopty | PremiumStore.sk";"Valce, kolieska a masážne lopty na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"43290";"41481";"pomocky-na-cvicenie";"0";"1";"";"1";"Lopty na cvičenie";"Lopty na cvičenie";"lopty-na-cvicenie";"";"";"Lopty na cvičenie | PremiumStore.sk";"Lopty na cvičenie – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"43293";"41481";"pomocky-na-cvicenie";"0";"1";"";"1";"Pomôcky na pilates";"Pomôcky na pilates";"pomocky-na-pilates";"";"";"Pomôcky na pilates | PremiumStore.sk";"Pomôcky na pilates na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"43302";"41481";"pomocky-na-cvicenie";"0";"1";"";"1";"Švihadlá";"Švihadlá";"svihadla";"";"";"Švihadlá | PremiumStore.sk";"Švihadlá: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44445";"41481";"pomocky-na-cvicenie";"0";"1";"";"1";"Závažia na kotníky a zápěstí";"Závažia na kotníky a zápěstí";"zavazia-na-kotniky-a-zapesti";"";"";"Závažia na kotníky a zápěstí | PremiumStore.sk";"Závažia na kotníky a zápěstí: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"41493";"41490";"mustky-na-nosnou-listu";"0";"1";"";"1";"Kryté můstky (IP20)";"Kryté můstky (IP20)";"kryte-mustky--ip20";"";"";"Kryté můstky (IP20) | PremiumStore.sk";"Kryté můstky (IP20) skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42603";"41490";"mustky-na-nosnou-listu";"0";"1";"";"1";"Nekryté můstky (IP00)";"Nekryté můstky (IP00)";"nekryte-mustky--ip00";"";"";"Nekryté můstky (IP00) | PremiumStore.sk";"Nekryté můstky (IP00) – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"43971";"41490";"mustky-na-nosnou-listu";"0";"1";"";"1";"Bezšroubové kryté můstky (IP20)";"Bezšroubové kryté můstky (IP20)";"bezsroubove-kryte-mustky--ip20";"";"";"Bezšroubové kryté můstky (IP20) | PremiumStore.sk";"Bezšroubové kryté můstky (IP20) – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"41505";"41502";"pestovanie";"0";"1";"";"1";"Herbicidy proti plevelům";"Herbicidy proti plevelům";"herbicidy-proti-plevelum";"";"";"Herbicidy proti plevelům | PremiumStore.sk";"Herbicidy proti plevelům na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"41928";"41502";"pestovanie";"0";"1";"";"1";"Záhradné hnojivá";"Záhradné hnojivá";"zahradne-hnojiva";"";"";"Záhradné hnojivá | PremiumStore.sk";"Záhradné hnojivá: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42858";"41502";"pestovanie";"0";"1";"";"1";"Insekticidy proti škůdcům";"Insekticidy proti škůdcům";"insekticidy-proti-skudcum";"";"";"Insekticidy proti škůdcům | PremiumStore.sk";"Insekticidy proti škůdcům na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"43056";"41502";"pestovanie";"0";"1";"";"1";"Prípravky proti mravencům";"Prípravky proti mravencům";"pripravky-proti-mravencum";"";"";"Prípravky proti mravencům | PremiumStore.sk";"Prípravky proti mravencům v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"43059";"41502";"pestovanie";"0";"1";"";"1";"Fungicidy proti houbám a plísním";"Fungicidy proti houbám a plísním";"fungicidy-proti-houbam-a-plisnim";"";"";"Fungicidy proti houbám a plísním | PremiumStore.sk";"Fungicidy proti houbám a plísním skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43731";"41502";"pestovanie";"0";"1";"";"1";"Pěstební lampy";"Pěstební lampy";"pestebni-lampy";"";"";"Pěstební lampy | PremiumStore.sk";"Pěstební lampy v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44556";"41502";"pestovanie";"0";"1";"";"1";"Travní směsi";"Travní směsi";"travni-smesi";"";"";"Travní směsi | PremiumStore.sk";"Travní směsi v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"41529";"41526";"ochrana-fv-instalaci";"0";"1";"";"1";"Uzemňovací prvky";"Uzemňovací prvky";"uzemnovaci-prvky";"";"";"Uzemňovací prvky | PremiumStore.sk";"Uzemňovací prvky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"42123";"41526";"ochrana-fv-instalaci";"0";"1";"";"1";"Prepäťové ochrany";"Prepäťové ochrany";"prepatove-ochrany-2";"";"";"Ochrana FV instalací – Prepäťové ochrany | PremiumStore.sk";"Ochrana FV instalací – Prepäťové ochrany skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42315";"41526";"ochrana-fv-instalaci";"0";"1";"";"1";"Poistky";"Poistky";"poistky-2";"";"";"Ochrana FV instalací – Poistky | PremiumStore.sk";"Ochrana FV instalací – Poistky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44754";"41526";"ochrana-fv-instalaci";"0";"1";"";"1";"Pojistné odpínače/odpojovače";"Pojistné odpínače/odpojovače";"pojistne-odpinace-odpojovace";"";"";"Pojistné odpínače/odpojovače | PremiumStore.sk";"Pojistné odpínače/odpojovače – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"44823";"41526";"ochrana-fv-instalaci";"0";"1";"";"1";"Ističe";"Ističe";"istice";"";"";"Ističe | PremiumStore.sk";"Ističe na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"41535";"41532";"konzoly--stoziare--uzemnenie";"0";"1";"";"1";"Uzemnenie, hromosvody";"Uzemnenie, hromosvody";"uzemnenie--hromosvody";"";"";"Uzemnenie, hromosvody | PremiumStore.sk";"Uzemnenie, hromosvody skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"41799";"41532";"konzoly--stoziare--uzemnenie";"0";"1";"";"1";"Konzoly na stěnu";"Konzoly na stěnu";"konzoly-na-stenu";"";"";"Konzoly na stěnu | PremiumStore.sk";"Konzoly na stěnu na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"41808";"41532";"konzoly--stoziare--uzemnenie";"0";"1";"";"1";"Konzoly sa třmenem";"Konzoly sa třmenem";"konzoly-sa-trmenem";"";"";"Konzoly sa třmenem | PremiumStore.sk";"Konzoly sa třmenem skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"41889";"41532";"konzoly--stoziare--uzemnenie";"0";"1";"";"1";"Príslušenstvo ku stožárům";"Príslušenstvo ku stožárům";"prislusenstvo-ku-stozarum";"";"";"Príslušenstvo ku stožárům | PremiumStore.sk";"Príslušenstvo ku stožárům skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42354";"41532";"konzoly--stoziare--uzemnenie";"0";"1";"";"1";"Spojovacie a kotevní materiál, chémia";"Spojovacie a kotevní materiál, chémia";"spojovacie-a-kotevni-material--chemia";"";"";"Spojovacie a kotevní materiál, chémia | PremiumStore.sk";"Spojovacie a kotevní materiál, chémia v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"42450";"41532";"konzoly--stoziare--uzemnenie";"0";"1";"";"1";"Držiaky stožárů";"Držiaky stožárů";"drziaky-stozaru";"";"";"Držiaky stožárů | PremiumStore.sk";"Držiaky stožárů – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"42507";"41532";"konzoly--stoziare--uzemnenie";"0";"1";"";"1";"Stožiare a trojnožky";"Stožiare a trojnožky";"stoziare-a-trojnozky";"";"";"Stožiare a trojnožky | PremiumStore.sk";"Stožiare a trojnožky – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"42720";"41532";"konzoly--stoziare--uzemnenie";"0";"1";"";"1";"Třmeny a spojky";"Třmeny a spojky";"trmeny-a-spojky";"";"";"Třmeny a spojky | PremiumStore.sk";"Třmeny a spojky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"42726";"41532";"konzoly--stoziare--uzemnenie";"0";"1";"";"1";"Konzoly na plastové okno";"Konzoly na plastové okno";"konzoly-na-plastove-okno";"";"";"Konzoly na plastové okno | PremiumStore.sk";"Konzoly na plastové okno – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45204";"41532";"konzoly--stoziare--uzemnenie";"0";"1";"";"1";"Konzoly na tepelná čerpadlá a klimatizácia";"Konzoly na tepelná čerpadlá a klimatizácia";"konzoly-na-tepelna-cerpadla-a-klimatizacia";"";"";"Konzoly na tepelná čerpadlá a klimatizácia | PremiumStore.sk";"Konzoly na tepelná čerpadlá a klimatizácia na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"41538";"41535";"uzemnenie--hromosvody";"0";"1";"";"1";"Zemnící svorky";"Zemnící svorky";"zemnici-svorky";"";"";"Zemnící svorky | PremiumStore.sk";"Zemnící svorky – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"41559";"41535";"uzemnenie--hromosvody";"0";"1";"";"1";"Zemnící drát";"Zemnící drát";"zemnici-drat";"";"";"Zemnící drát | PremiumStore.sk";"Zemnící drát na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"43200";"41535";"uzemnenie--hromosvody";"0";"1";"";"1";"Zemnící pásky";"Zemnící pásky";"zemnici-pasky";"";"";"Zemnící pásky | PremiumStore.sk";"Zemnící pásky – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"43410";"41535";"uzemnenie--hromosvody";"0";"1";"";"1";"Ekvipotenciální svorkovnice";"Ekvipotenciální svorkovnice";"ekvipotencialni-svorkovnice";"";"";"Ekvipotenciální svorkovnice | PremiumStore.sk";"Ekvipotenciální svorkovnice skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44334";"41535";"uzemnenie--hromosvody";"0";"1";"";"1";"Zemnící tyče";"Zemnící tyče";"zemnici-tyce";"";"";"Zemnící tyče | PremiumStore.sk";"Zemnící tyče v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"41547";"41544";"rozvadzace-samostatne";"0";"1";"";"1";"Rozvodnice Acqua IP65";"Rozvodnice Acqua IP65";"rozvodnice-acqua-ip65";"";"";"Rozvodnice Acqua IP65 | PremiumStore.sk";"Rozvodnice Acqua IP65 skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42375";"41544";"rozvadzace-samostatne";"0";"1";"";"1";"Skrine MAGNA IP65";"Skrine MAGNA IP65";"skrine-magna-ip65";"";"";"Skrine MAGNA IP65 | PremiumStore.sk";"Skrine MAGNA IP65 na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
