id;parentId;parentUrl;expandInMenu;visible;priority;access;title;linkText;url;topDescription;bottomDescription;metaTitle;metaDescription;
"43653";"42324";"elektromery-a-spinacie-technika";"0";"1";"";"1";"Zásuvkové elektromery";"Zásuvkové elektromery";"zasuvkove-elektromery";"";"";"Zásuvkové elektromery | PremiumStore.sk";"Zásuvkové elektromery skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43656";"42324";"elektromery-a-spinacie-technika";"0";"1";"";"1";"SMART elektromery";"SMART elektromery";"smart-elektromery";"";"";"SMART elektromery | PremiumStore.sk";"SMART elektromery – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"43956";"42324";"elektromery-a-spinacie-technika";"0";"1";"";"1";"Soumrakové spínače";"Soumrakové spínače";"soumrakove-spinace";"";"";"Soumrakové spínače | PremiumStore.sk";"Soumrakové spínače: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"43959";"42324";"elektromery-a-spinacie-technika";"0";"1";"";"1";"Počítadla provozních hodin";"Počítadla provozních hodin";"pocitadla-provoznich-hodin";"";"";"Počítadla provozních hodin | PremiumStore.sk";"Počítadla provozních hodin: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45219";"42324";"elektromery-a-spinacie-technika";"0";"1";"";"1";"Hladinvé spínače";"Hladinvé spínače";"hladinve-spinace";"";"";"Hladinvé spínače | PremiumStore.sk";"Hladinvé spínače v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"42330";"42327";"spinacie-hodiny";"0";"1";"";"1";"Časové spínače na DIN";"Časové spínače na DIN";"casove-spinace-na-din";"";"";"Časové spínače na DIN | PremiumStore.sk";"Časové spínače na DIN – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"42399";"42327";"spinacie-hodiny";"0";"1";"";"1";"Analogové spínacie hodiny";"Analogové spínacie hodiny";"analogove-spinacie-hodiny";"";"";"Analogové spínacie hodiny | PremiumStore.sk";"Analogové spínacie hodiny – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"43344";"42327";"spinacie-hodiny";"0";"1";"";"1";"Digitálne spínacie hodiny";"Digitálne spínacie hodiny";"digitalne-spinacie-hodiny";"";"";"Digitálne spínacie hodiny | PremiumStore.sk";"Digitálne spínacie hodiny – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"42336";"42333";"spinacie-zasuvky";"0";"1";"";"1";"Na DIN lištu";"Na DIN lištu";"na-din-listu";"";"";"Na DIN lištu | PremiumStore.sk";"Na DIN lištu v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"43347";"42333";"spinacie-zasuvky";"0";"1";"";"1";"Do zásuvky";"Do zásuvky";"do-zasuvky";"";"";"Do zásuvky | PremiumStore.sk";"Do zásuvky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43941";"42333";"spinacie-zasuvky";"0";"1";"";"1";"Dálkově ovládané";"Dálkově ovládané";"dalkove-ovladane";"";"";"Dálkově ovládané | PremiumStore.sk";"Dálkově ovládané skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44142";"42333";"spinacie-zasuvky";"0";"1";"";"1";"Smart zásuvky";"Smart zásuvky";"smart-zasuvky";"";"";"Smart zásuvky | PremiumStore.sk";"Smart zásuvky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42345";"42342";"kablove-gelove-spojky";"0";"1";"";"1";"Káblové gelové spojky PAGURO IP68";"Káblové gelové spojky PAGURO IP68";"kablove-gelove-spojky-paguro-ip68";"";"";"Káblové gelové spojky PAGURO IP68 | PremiumStore.sk";"Káblové gelové spojky PAGURO IP68 na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"43107";"42342";"kablove-gelove-spojky";"0";"1";"";"1";"Jednosložkové vyplňovací gély";"Jednosložkové vyplňovací gély";"jednoslozkove-vyplnovaci-gely";"";"";"Jednosložkové vyplňovací gély | PremiumStore.sk";"Jednosložkové vyplňovací gély – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"43317";"42342";"kablove-gelove-spojky";"0";"1";"";"1";"Káblové gelové spojky SHARK";"Káblové gelové spojky SHARK";"kablove-gelove-spojky-shark";"";"";"Káblové gelové spojky SHARK | PremiumStore.sk";"Káblové gelové spojky SHARK na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"43320";"42342";"kablove-gelove-spojky";"0";"1";"";"1";"Protahovací gély na káble";"Protahovací gély na káble";"protahovaci-gely-na-kable";"";"";"Protahovací gély na káble | PremiumStore.sk";"Protahovací gély na káble v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"43326";"42342";"kablove-gelove-spojky";"0";"1";"";"1";"Dvousložkové zalévací gély";"Dvousložkové zalévací gély";"dvouslozkove-zalevaci-gely";"";"";"Dvousložkové zalévací gély | PremiumStore.sk";"Dvousložkové zalévací gély: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"43503";"42342";"kablove-gelove-spojky";"0";"1";"";"1";"Káblové gelové spojky EVO IP68";"Káblové gelové spojky EVO IP68";"kablove-gelove-spojky-evo-ip68";"";"";"Káblové gelové spojky EVO IP68 | PremiumStore.sk";"Káblové gelové spojky EVO IP68 v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"43677";"42342";"kablove-gelove-spojky";"0";"1";"";"1";"Káblové gelové spojky LEDJOY IP68";"Káblové gelové spojky LEDJOY IP68";"kablove-gelove-spojky-ledjoy-ip68";"";"";"Káblové gelové spojky LEDJOY IP68 | PremiumStore.sk";"Káblové gelové spojky LEDJOY IP68 skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43680";"42342";"kablove-gelove-spojky";"0";"1";"";"1";"Káblové spojky SHARK IP68";"Káblové spojky SHARK IP68";"kablove-spojky-shark-ip68";"";"";"Káblové spojky SHARK IP68 | PremiumStore.sk";"Káblové spojky SHARK IP68: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"43734";"42342";"kablove-gelove-spojky";"0";"1";"";"1";"Ochranné gelové krabičky";"Ochranné gelové krabičky";"ochranne-gelove-krabicky";"";"";"Ochranné gelové krabičky | PremiumStore.sk";"Ochranné gelové krabičky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44895";"42342";"kablove-gelove-spojky";"0";"1";"";"1";"Príslušenstvo pre káblové gelové spojky";"Príslušenstvo pre káblové gelové spojky";"prislusenstvo-pre-kablove-gelove-spojky";"";"";"Príslušenstvo pre káblové gelové spojky | PremiumStore.sk";"Príslušenstvo pre káblové gelové spojky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42408";"42405";"prislusenstvo-k-ventilatorum";"0";"1";"";"1";"Časová, doběhová relé";"Časová, doběhová relé";"casova--dobehova-rele";"";"";"Časová, doběhová relé | PremiumStore.sk";"Časová, doběhová relé na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"43764";"42405";"prislusenstvo-k-ventilatorum";"0";"1";"";"1";"Zpětné klapky, filtračné boxy";"Zpětné klapky, filtračné boxy";"zpetne-klapky--filtracne-boxy";"";"";"Zpětné klapky, filtračné boxy | PremiumStore.sk";"Zpětné klapky, filtračné boxy: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44898";"42405";"prislusenstvo-k-ventilatorum";"0";"1";"";"1";"Regulátory otáček, termostaty";"Regulátory otáček, termostaty";"regulatory-otacek--termostaty";"";"";"Regulátory otáček, termostaty | PremiumStore.sk";"Regulátory otáček, termostaty skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42420";"42417";"elektromery-na-din-listu";"0";"1";"";"1";"1-fázové elektromery";"1-fázové elektromery";"1-fazove-elektromery";"";"";"1-fázové elektromery | PremiumStore.sk";"1-fázové elektromery – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"43086";"42417";"elektromery-na-din-listu";"0";"1";"";"1";"3-fázové elektromery";"3-fázové elektromery";"3-fazove-elektromery";"";"";"3-fázové elektromery | PremiumStore.sk";"3-fázové elektromery skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42522";"42519";"nytovani";"0";"1";"";"1";"Nity";"Nity";"nity";"";"";"Nity | PremiumStore.sk";"Nity – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45174";"42519";"nytovani";"0";"1";"";"1";"Nitovacie matice";"Nitovacie matice";"nitovacie-matice";"";"";"Nitovacie matice | PremiumStore.sk";"Nitovacie matice v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"45177";"42519";"nytovani";"0";"1";"";"1";"Nitovacie kliešte";"Nitovacie kliešte";"nitovacie-klieste";"";"";"Nitovacie kliešte | PremiumStore.sk";"Nitovacie kliešte: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42528";"42525";"pokryvacske-prace";"0";"1";"";"1";"Spájky, horáky";"Spájky, horáky";"spajky--horaky";"";"";"Spájky, horáky | PremiumStore.sk";"Spájky, horáky – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"42534";"42531";"sanitarna-technika";"0";"1";"";"1";"Sprchové hadice";"Sprchové hadice";"sprchove-hadice";"";"";"Sprchové hadice | PremiumStore.sk";"Sprchové hadice – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"42537";"42531";"sanitarna-technika";"0";"1";"";"1";"Sprchové hlavice";"Sprchové hlavice";"sprchove-hlavice";"";"";"Sprchové hlavice | PremiumStore.sk";"Sprchové hlavice – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"43095";"42531";"sanitarna-technika";"0";"1";"";"1";"Dávkovače mydlá";"Dávkovače mydlá";"davkovace-mydla";"";"";"Dávkovače mydlá | PremiumStore.sk";"Dávkovače mydlá skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43719";"42531";"sanitarna-technika";"0";"1";"";"1";"Batérie";"Batérie";"baterie";"";"";"Sanitárna technika – Batérie | PremiumStore.sk";"Sanitárna technika – Batérie v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44973";"42531";"sanitarna-technika";"0";"1";"";"1";"Ostatné";"Ostatné";"ostatne-11";"";"";"Sanitárna technika – Ostatné | PremiumStore.sk";"Sanitárna technika – Ostatné: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42546";"42543";"cerpadla-2";"0";"1";"";"1";"Palivová a olejová čerpadlá";"Palivová a olejová čerpadlá";"palivova-a-olejova-cerpadla";"";"";"Palivová a olejová čerpadlá | PremiumStore.sk";"Palivová a olejová čerpadlá – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"42555";"42552";"klieste";"0";"1";"";"1";"Kliešte montážne";"Kliešte montážne";"klieste-montazne";"";"";"Kliešte montážne | PremiumStore.sk";"Kliešte montážne na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"42777";"42552";"klieste";"0";"1";"";"1";"Kliešte odizolovacie";"Kliešte odizolovacie";"klieste-odizolovacie";"";"";"Kliešte odizolovacie | PremiumStore.sk";"Kliešte odizolovacie: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"43674";"42552";"klieste";"0";"1";"";"1";"Kliešte ploché";"Kliešte ploché";"klieste-ploche";"";"";"Kliešte ploché | PremiumStore.sk";"Kliešte ploché – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"43860";"42552";"klieste";"0";"1";"";"1";"Kliešte špeciálne";"Kliešte špeciálne";"klieste-specialne";"";"";"Kliešte špeciálne | PremiumStore.sk";"Kliešte špeciálne – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"44544";"42552";"klieste";"0";"1";"";"1";"Kliešte lisovací";"Kliešte lisovací";"klieste-lisovaci";"";"";"Kliešte lisovací | PremiumStore.sk";"Kliešte lisovací skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44649";"42552";"klieste";"0";"1";"";"1";"Kliešte konektorové";"Kliešte konektorové";"klieste-konektorove";"";"";"Kliešte konektorové | PremiumStore.sk";"Kliešte konektorové na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44700";"42552";"klieste";"0";"1";"";"1";"Kliešte štiepacie";"Kliešte štiepacie";"klieste-stiepacie";"";"";"Kliešte štiepacie | PremiumStore.sk";"Kliešte štiepacie skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44811";"42552";"klieste";"0";"1";"";"1";"Kliešte kombinované";"Kliešte kombinované";"klieste-kombinovane";"";"";"Kliešte kombinované | PremiumStore.sk";"Kliešte kombinované na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45390";"42552";"klieste";"0";"1";"";"1";"Kliešte seeger";"Kliešte seeger";"klieste-seeger";"";"";"Kliešte seeger | PremiumStore.sk";"Kliešte seeger – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45468";"42552";"klieste";"0";"1";"";"1";"Kliešte SIKO";"Kliešte SIKO";"klieste-siko";"";"";"Kliešte SIKO | PremiumStore.sk";"Kliešte SIKO: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45750";"42552";"klieste";"0";"1";"";"1";"Nožnice na plech";"Nožnice na plech";"noznice-na-plech-2";"";"";"Kliešte – Nožnice na plech | PremiumStore.sk";"Kliešte – Nožnice na plech: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42561";"42558";"solarne-panely";"0";"1";"";"1";"Prenosné a skládací";"Prenosné a skládací";"prenosne-a-skladaci";"";"";"Prenosné a skládací | PremiumStore.sk";"Prenosné a skládací na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44388";"42558";"solarne-panely";"0";"1";"";"1";"Monokrystalické s rámem";"Monokrystalické s rámem";"monokrystalicke-s-ramem";"";"";"Monokrystalické s rámem | PremiumStore.sk";"Monokrystalické s rámem v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44841";"42558";"solarne-panely";"0";"0";"";"1";"Flexibilní solárne panely";"Flexibilní solárne panely";"flexibilni-solarne-panely";"";"";"Flexibilní solárne panely | PremiumStore.sk";"Flexibilní solárne panely – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"42573";"42570";"sportovni-vybavenie";"0";"1";"";"1";"Raketové športy";"Raketové športy";"raketove-sporty";"";"";"Raketové športy | PremiumStore.sk";"Raketové športy: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42870";"42570";"sportovni-vybavenie";"0";"1";"";"1";"Paddleboardy";"Paddleboardy";"paddleboardy";"";"";"Paddleboardy | PremiumStore.sk";"Paddleboardy na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"42873";"42570";"sportovni-vybavenie";"0";"1";"";"1";"Ostatné športy";"Ostatné športy";"ostatne-sporty";"";"";"Ostatné športy | PremiumStore.sk";"Ostatné športy: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"43557";"42570";"sportovni-vybavenie";"0";"1";"";"1";"Sportovní okuliare";"Sportovní okuliare";"sportovni-okuliare";"";"";"Sportovní okuliare | PremiumStore.sk";"Sportovní okuliare skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43737";"42570";"sportovni-vybavenie";"0";"1";"";"1";"Vodné športy, hračky do vody";"Vodné športy, hračky do vody";"vodne-sporty--hracky-do-vody";"";"";"Vodné športy, hračky do vody | PremiumStore.sk";"Vodné športy, hračky do vody v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"43758";"42570";"sportovni-vybavenie";"0";"1";"";"1";"Kolobežky";"Kolobežky";"kolobezky";"";"";"Kolobežky | PremiumStore.sk";"Kolobežky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44862";"42570";"sportovni-vybavenie";"0";"1";"";"1";"Hoverboardy";"Hoverboardy";"hoverboardy";"";"";"Hoverboardy | PremiumStore.sk";"Hoverboardy skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"45099";"42570";"sportovni-vybavenie";"0";"1";"";"1";"Bazény a vířivky";"Bazény a vířivky";"bazeny-a-virivky";"";"";"Bazény a vířivky | PremiumStore.sk";"Bazény a vířivky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"48123";"42570";"sportovni-vybavenie";"0";"0";"";"1";"Odražedla";"Odražedla";"odrazedla";"";"";"";"";
"48135";"42570";"sportovni-vybavenie";"0";"1";"";"1";"Odrážadlá";"Odrážadlá";"odrazadla";"";"";"";"";
"42576";"42573";"raketove-sporty";"0";"1";"";"1";"Badminton";"Badminton";"badminton";"";"";"Badminton | PremiumStore.sk";"Badminton na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44568";"42573";"raketove-sporty";"0";"1";"";"1";"Stolové tenis";"Stolové tenis";"stolove-tenis";"";"";"Stolové tenis | PremiumStore.sk";"Stolové tenis na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"42585";"42582";"cinky-a-prislusenstvo";"0";"1";"";"1";"Činky jednoruční";"Činky jednoruční";"cinky-jednorucni";"";"";"Činky jednoruční | PremiumStore.sk";"Činky jednoruční – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"42588";"42582";"cinky-a-prislusenstvo";"0";"1";"";"1";"Činky nastaviteľné";"Činky nastaviteľné";"cinky-nastavitelne";"";"";"Činky nastaviteľné | PremiumStore.sk";"Činky nastaviteľné skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"43416";"42582";"cinky-a-prislusenstvo";"0";"1";"";"1";"Kettlebell";"Kettlebell";"kettlebell";"";"";"Kettlebell | PremiumStore.sk";"Kettlebell skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44154";"42582";"cinky-a-prislusenstvo";"0";"1";"";"1";"Činky obouruční, osy";"Činky obouruční, osy";"cinky-obourucni--osy";"";"";"Činky obouruční, osy | PremiumStore.sk";"Činky obouruční, osy: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"45195";"42582";"cinky-a-prislusenstvo";"0";"1";"";"1";"Závažia";"Závažia";"zavazia";"";"";"Závažia | PremiumStore.sk";"Závažia – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"42993";"42597";"pristrojove-prepojovacie-svorky";"0";"1";"";"1";"Tvar konektoru ""jazýček/kolík""";"Tvar konektoru ""jazýček/kolík""";"tvar-konektoru--jazycek-kolik";"";"";"Tvar konektoru ""jazýček/kolík"" | PremiumStore.sk";"Tvar konektoru ""jazýček/kolík"" na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"42996";"42597";"pristrojove-prepojovacie-svorky";"0";"1";"";"1";"Tvar konektoru ""vidlička""";"Tvar konektoru ""vidlička""";"tvar-konektoru--vidlicka";"";"";"Tvar konektoru ""vidlička"" | PremiumStore.sk";"Tvar konektoru ""vidlička"" – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"42621";"42618";"hodiny-a-budiky-2";"0";"0";"";"1";"Budíky";"Budíky";"budiky";"";"";"Hodiny a budíky – Budíky | PremiumStore.sk";"Hodiny a budíky – Budíky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"43911";"42618";"hodiny-a-budiky-2";"0";"0";"";"1";"Hodiny";"Hodiny";"hodiny";"";"";"Hodiny a budíky – Hodiny | PremiumStore.sk";"Hodiny a budíky – Hodiny: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44508";"42618";"hodiny-a-budiky-2";"0";"0";"";"1";"Časovače, minútky";"Časovače, minútky";"casovace--minutky";"";"";"Hodiny a budíky – Časovače, minútky | PremiumStore.sk";"Hodiny a budíky – Časovače, minútky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42660";"42657";"stahovacie-pasky";"0";"1";"";"1";"Plastové sťahovacie pásky";"Plastové sťahovacie pásky";"plastove-stahovacie-pasky";"";"";"Plastové sťahovacie pásky | PremiumStore.sk";"Plastové sťahovacie pásky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"44166";"42657";"stahovacie-pasky";"0";"1";"";"1";"Kovové sťahovacie pásky";"Kovové sťahovacie pásky";"kovove-stahovacie-pasky";"";"";"Kovové sťahovacie pásky | PremiumStore.sk";"Kovové sťahovacie pásky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"42672";"42669";"kufre-a-organizery-na-naradie";"0";"1";"";"1";"Kufre na náradie";"Kufre na náradie";"kufre-na-naradie";"";"";"Kufre na náradie | PremiumStore.sk";"Kufre na náradie na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45030";"42669";"kufre-a-organizery-na-naradie";"0";"1";"";"1";"Kapsáře na náradie";"Kapsáře na náradie";"kapsare-na-naradie";"";"";"Kapsáře na náradie | PremiumStore.sk";"Kapsáře na náradie na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45075";"42669";"kufre-a-organizery-na-naradie";"0";"1";"";"1";"Organizéry na náradie";"Organizéry na náradie";"organizery-na-naradie";"";"";"Organizéry na náradie | PremiumStore.sk";"Organizéry na náradie – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"42756";"42753";"kamery-4v1";"0";"1";"";"1";"2.0 Mpix. / 2.4 Mpix.";"2.0 Mpix. / 2.4 Mpix.";"2-0-mpix--2-4-mpix";"";"";"2.0 Mpix. / 2.4 Mpix. | PremiumStore.sk";"2.0 Mpix. / 2.4 Mpix.: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44409";"42753";"kamery-4v1";"0";"1";"";"1";"5.0 Mpix.";"5.0 Mpix.";"5-0-mpix-2";"";"";"KAMERY 4v1 – 5.0 Mpix. | PremiumStore.sk";"KAMERY 4v1 – 5.0 Mpix.: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44511";"42753";"kamery-4v1";"0";"1";"";"1";"4.0 Mpix.";"4.0 Mpix.";"4-0-mpix-2";"";"";"KAMERY 4v1 – 4.0 Mpix. | PremiumStore.sk";"KAMERY 4v1 – 4.0 Mpix. – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"45699";"42753";"kamery-4v1";"0";"1";"";"1";"8.0 Mpix. (4K)";"8.0 Mpix. (4K)";"8-0-mpix-4k-2";"";"";"KAMERY 4v1 – 8.0 Mpix. (4K) | PremiumStore.sk";"KAMERY 4v1 – 8.0 Mpix. (4K) skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42804";"42801";"priemyselne-zdroje";"0";"1";"";"1";"12v";"12v";"12v-2";"";"";"Priemyselné zdroje – 12v | PremiumStore.sk";"Priemyselné zdroje – 12v – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"44868";"42801";"priemyselne-zdroje";"0";"1";"";"1";"24v";"24v";"24v-2";"";"";"Priemyselné zdroje – 24v | PremiumStore.sk";"Priemyselné zdroje – 24v skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"42819";"42816";"osviezovace-vzduchu";"0";"1";"";"1";"Různé";"Různé";"ruzne";"";"";"Různé | PremiumStore.sk";"Různé v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44292";"42816";"osviezovace-vzduchu";"0";"1";"";"1";"Vône Mr&Mrs CESARE";"Vône Mr&Mrs CESARE";"vone-mr-mrs-cesare";"";"";"Vône Mr&Mrs CESARE | PremiumStore.sk";"Vône Mr&Mrs CESARE v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"44307";"42816";"osviezovace-vzduchu";"0";"1";"";"1";"Vône CAR CITY";"Vône CAR CITY";"vone-car-city";"";"";"Vône CAR CITY | PremiumStore.sk";"Vône CAR CITY na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44310";"42816";"osviezovace-vzduchu";"0";"1";"";"1";"Vône FRESH BAG";"Vône FRESH BAG";"vone-fresh-bag";"";"";"Vône FRESH BAG | PremiumStore.sk";"Vône FRESH BAG na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44313";"42816";"osviezovace-vzduchu";"0";"1";"";"1";"Vône FRESH POINT";"Vône FRESH POINT";"vone-fresh-point";"";"";"Vône FRESH POINT | PremiumStore.sk";"Vône FRESH POINT na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44322";"42816";"osviezovace-vzduchu";"0";"1";"";"1";"Vône SPEED";"Vône SPEED";"vone-speed";"";"";"Vône SPEED | PremiumStore.sk";"Vône SPEED na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"44427";"42816";"osviezovace-vzduchu";"0";"1";"";"1";"Vône AROMA CAR";"Vône AROMA CAR";"vone-aroma-car";"";"";"Vône AROMA CAR | PremiumStore.sk";"Vône AROMA CAR – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"44487";"42816";"osviezovace-vzduchu";"0";"1";"";"1";"Vône INTENSO";"Vône INTENSO";"vone-intenso";"";"";"Vône INTENSO | PremiumStore.sk";"Vône INTENSO: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"44493";"42816";"osviezovace-vzduchu";"0";"1";"";"1";"Vône CITY";"Vône CITY";"vone-city";"";"";"Vône CITY | PremiumStore.sk";"Vône CITY na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45591";"42816";"osviezovace-vzduchu";"0";"1";"";"1";"Vône LUCKY TOP";"Vône LUCKY TOP";"vone-lucky-top";"";"";"Vône LUCKY TOP | PremiumStore.sk";"Vône LUCKY TOP: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42828";"42825";"ip-sietove-videorekordery--nvr";"0";"1";"";"1";"8 kanálů";"8 kanálů";"8-kanalu";"";"";"IP sieťové videorekordéry (NVR) – 8 kanálů | PremiumStore.sk";"IP sieťové videorekordéry (NVR) – 8 kanálů v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
