ean;stara_url;stary_nazov;novy_dodavatel;novy_nazov;nova_url;stav
5901890134286;https://premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2201-2-180-x-150-cm-auta-a-vlaky#75278;Vzdělávací podložka pro děti REBEL RBY-2201-2 180 x 150 cm Auta a vlaky;atos;Vzdělávací podložka pro děti REBEL RBY-2201-2 180 x 150 cm Auta a vlaky;https://www.premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2201-2-180-x-150-cm-auta-a-vlaky/;OK
5901890134408;https://premiumstore.sk/vzdelavaci-podlozka-pro-deti-puzzle-rebel-rby-2252-4-120-x-120-medvidek#75277;Vzdělávací podložka pro děti, puzzle REBEL RBY-2252-4 120 x 120 Medvídek;atos;Vzdělávací podložka pro děti, puzzle REBEL RBY-2252-4 120 x 120 Medvídek;https://www.premiumstore.sk/vzdelavaci-podlozka-pro-deti--puzzle-rebel-rby-2252-4-120-x-120-medvidek/;OK
5901890134361;https://premiumstore.sk/vzdelavaci-podlozka-pro-deti-puzzle-rebel-rby-2250-16-150-x-150-s-ramem#75276;Vzdělávací podložka pro děti, puzzle REBEL RBY-2250-16 150 x 150 s rámem;atos;Vzdělávací podložka pro děti, puzzle REBEL RBY-2250-16 150 x 150 s rámem;https://www.premiumstore.sk/vzdelavaci-podlozka-pro-deti--puzzle-rebel-rby-2250-16-150-x-150-s-ramem/;OK
5901890134347;https://premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2202-2-180-x-120-cm-auta-a-vlaky#75275;Vzdělávací podložka pro děti REBEL RBY-2202-2 180 x 120 cm Auta a vlaky;atos;Vzdělávací podložka pro děti REBEL RBY-2202-2 180 x 120 cm Auta a vlaky;https://www.premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2202-2-180-x-120-cm-auta-a-vlaky/;OK
5901890134323;https://premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2202-1-180-x-120-cm-medvidek#75274;Vzdělávací podložka pro děti REBEL RBY-2202-1 180 x 120 cm Medvídek;atos;Vzdělávací podložka pro děti REBEL RBY-2202-1 180 x 120 cm Medvídek;https://www.premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2202-1-180-x-120-cm-medvidek/;OK
5901890134309;https://premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2201-3-180-x-150-cm-les-a-zviata#75273;Vzdělávací podložka pro děti REBEL RBY-2201-3 180 x 150 cm Les a zvíata;atos;Vzdělávací podložka pro děti REBEL RBY-2201-3 180 x 150 cm Les a zvíata;https://www.premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2201-3-180-x-150-cm-les-a-zviata/;OK
5901890134262;https://premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2201-1-180-x-150-cm-medvidek#75272;Vzdělávací podložka pro děti REBEL RBY-2201-1 180 x 150 cm Medvídek;atos;Vzdělávací podložka pro děti REBEL RBY-2201-1 180 x 150 cm Medvídek;https://www.premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2201-1-180-x-150-cm-medvidek/;OK
5901890134248;https://premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2200-3-200-x-180-cm-les-a-zvirata#75271;Vzdělávací podložka pro děti REBEL RBY-2200-3 200 x 180 cm Les a zvířata;atos;Vzdělávací podložka pro děti REBEL RBY-2200-3 200 x 180 cm Les a zvířata;https://www.premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2200-3-200-x-180-cm-les-a-zvirata/;OK
5901890134224;https://premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2200-2-200-x-180-cm-auta-a-vlaky#75270;Vzdělávací podložka pro děti REBEL RBY-2200-2 200 x 180 cm Auta a vlaky;atos;Vzdělávací podložka pro děti REBEL RBY-2200-2 200 x 180 cm Auta a vlaky;https://www.premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2200-2-200-x-180-cm-auta-a-vlaky/;OK
5901890134200;https://premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2200-1-200-x-180-cm-medvidek#75269;Vzdělávací podložka pro děti REBEL RBY-2200-1 200 x 180 cm Medvídek;atos;Vzdělávací podložka pro děti REBEL RBY-2200-1 200 x 180 cm Medvídek;https://www.premiumstore.sk/vzdelavaci-podlozka-pro-deti-rebel-rby-2200-1-200-x-180-cm-medvidek/;OK
5904639191519;https://premiumstore.sk/e1v3-black-vel-m-mma-rukavice-dbx-bushido#75268;E1V3 BLACK VEL.M MMA RUKAVICE DBX BUSHIDO;atos;E1V3 BLACK VEL.M MMA RUKAVICE DBX BUSHIDO;https://www.premiumstore.sk/e1v3-black-vel-m-mma-rukavice-dbx-bushido/;OK
8596425179848;https://premiumstore.sk/fotovoltaicky-solarni-panel-solarfam-sz-120-36m-c#75267;Fotovoltaický solární panel SOLARFAM SZ-120-36M-C;atos;Fotovoltaický solární panel SOLARFAM SZ-120-36M-C;https://www.premiumstore.sk/fotovoltaicky-solarni-panel-solarfam-sz-120-36m-c/;OK
PW56202;https://premiumstore.sk/hodiny-zavlazovaci-gosmart-emos-pw56202-bluetooth-5-0-2-vystupy#75263;Hodiny zavlažovací GoSmart EMOS PW56202, Bluetooth 5.0, 2 výstupy;;;;VYRADENY_Z_PONUKY
5901890074223;https://premiumstore.sk/hoverboard-rebel-cruiser-paint#75262;Hoverboard Rebel Cruiser Paint;atos;Hoverboard Rebel Cruiser Paint;https://www.premiumstore.sk/hoverboard-rebel-cruiser-paint/;OK
8596425224173;https://premiumstore.sk/pruchodka-m12-s-koncovkou-pro-husi-krk-10mm-ad10#75203;Ostatní Průchodka M12 s koncovkou pro husí krk 10mm (AD10);atos;Průchodka M12 s koncovkou pro husí krk 10mm (AD10);https://www.premiumstore.sk/pruchodka-m12-s-koncovkou-pro-husi-krk-10mm--ad10/;OK
8595118836686;https://premiumstore.sk/vidlice-230v-euro-cee-3kolik#75201;Vidlice 230V EURO CEE, 3kolík;atos;Vidlice 230V EURO CEE, 3kolík;https://www.premiumstore.sk/vidlice-230v-euro-cee--3kolik/;OK
5901890078740;https://premiumstore.sk/kamera-ip-venkovni-kruger-matz-connect-c60-tuya-wi-fi#75196;"Kruger &amp; Matz Kamera IP venkovní Kruger&amp;Matz Connect C60 Tuya Wi-Fi";atos;Kamera IP venkovní Kruger&Matz Connect C60 Tuya Wi-Fi;https://www.premiumstore.sk/kamera-ip-venkovni-kruger-matz-connect-c60-tuya-wi-fi/;OK
8595563735428;https://premiumstore.sk/baterie-lifepo4-12-8v-100ah-geti-gbl-12-100bv2-bluetooth#75191;Baterie LiFePO4 12,8V 100Ah GETI GBL-12-100BV2 Bluetooth;atos;Baterie LiFePO4 12,8V 100Ah GETI GBL-12-100BV2 Bluetooth;https://www.premiumstore.sk/baterie-lifepo4-12-8v-100ah-geti-gbl-12-100bv2-bluetooth/;OK
5902539011555;https://premiumstore.sk/boxovaci-pytel-dbx-bushido-150-cm-50-kg#75189;Boxovací pytel DBX BUSHIDO 150 cm 50 kg;atos;Boxovací pytel DBX BUSHIDO 150 cm 50 kg;https://www.premiumstore.sk/boxovaci-pytel-dbx-bushido-150-cm-50-kg/;OK
8429760829669;https://premiumstore.sk/zasuvka-vestav-uzamyk-23m238l-ip44-54-230v-16a-3p-6h-sikma-10-mikrospinac-speedpro#75181;Famatel Zásuvka vestav. uzamyk. 23M238L IP44-54/230V/16A/3P 6h, šikmá 10°, mikrospínač - SpeedPRO;atos;Zásuvka vestav. uzamyk. 23M238L IP44-54/230V/16A/3P 6h, šikmá 10°, mikrospínač - SpeedPRO;https://www.premiumstore.sk/zasuvka-vestav--uzamyk--23m238l-ip44-54-230v-16a-3p-6h--sikma-10--mikrospinac-speedpro/;OK
8429760829713;https://premiumstore.sk/zasuvka-vestavna-23m237-ip66-67-230v-16a-3p-6h-sikma-10-mikrospinac-nc-no-speedpro#75180;Famatel Zásuvka vestavná 23M237 IP66-67/230V/16A/3P 6h, šikmá 10°, mikrospínač NC/ NO - SpeedPRO;atos;Zásuvka vestavná 23M237 IP66-67/230V/16A/3P 6h, šikmá 10°, mikrospínač NC/ NO - SpeedPRO;https://www.premiumstore.sk/zasuvka-vestavna-23m237-ip66-67-230v-16a-3p-6h--sikma-10--mikrospinac-nc--no-speedpro/;OK
L721522;https://premiumstore.sk/legrand-suno-ramecek-dvojnasobny-cerny#75179;Legrand Suno rámeček dvojnásobný černý;;;;VYRADENY_Z_PONUKY
P0115R;https://premiumstore.sk/prodluzovaci-kabel-spojka-emos-p0115r-5-m-bily-pvc-1-5-mm2#75167;Prodlužovací kabel - spojka EMOS P0115R 5 m, bílý, PVC, 1,5 mm2;;;;VYRADENY_Z_PONUKY
5904988909544;https://premiumstore.sk/virone-100x150-plastova-revizni-dvirka-cerna#75149;VIRONE 100x150 plastová revizní dvířka - černá;atos;VIRONE 100x150 plastová revizní dvířka - černá;https://www.premiumstore.sk/virone-100x150-plastova-revizni-dvirka-cerna/;OK
5904988909681;https://premiumstore.sk/virone-400x400-plastova-revizni-dvirka-cerna#75148;VIRONE 400x400 plastová revizní dvířka - černá;atos;VIRONE 400x400 plastová revizní dvířka - černá;https://www.premiumstore.sk/virone-400x400-plastova-revizni-dvirka-cerna/;OK
AST-345;https://premiumstore.sk/baterie-lifepo4-12-8v-345ah-solarfam-ast-345-s-vyhrevem-bluetooth#75147;Baterie LiFePO4 12,8V 345Ah SOLARFAM AST-345 s výhřevem, Bluetooth;;;;VYRADENY_Z_PONUKY
MPL-1200-12;https://premiumstore.sk/zalozni-zdroj-mhpower-mpl-1200-12-ups-1200w-12v-cisty-sinus-podpora-lifepo4#75146;Záložní zdroj MHPower MPL-1200-12 UPS 1200W 12V čistý sinus podpora LiFePO4;;;;VYRADENY_Z_PONUKY
MPL-1050-12;https://premiumstore.sk/zalozni-zdroj-mhpower-mpl-1050-12-ups-1050w-12v-cisty-sinus-podpora-lifepo4#75145;Záložní zdroj MHPower MPL-1050-12 UPS 1050W 12V čistý sinus podpora LiFePO4;;;;VYRADENY_Z_PONUKY
P12114;https://premiumstore.sk/prodluzovaci-kabel-emos-p12114-1-4-m-2-zasuvky-s-vypinacem-bily-pvc-1-mm2#75137;Prodlužovací kabel EMOS P12114 / 1,4 m / 2 zásuvky / s vypínačem / bílý / PVC / 1 mm2;;;;VYRADENY_Z_PONUKY
8596425174713;https://premiumstore.sk/motor-linearni-aktuator-la-t8-210-360mm-napajeni-12vdc-50n-15mm-s#75136;Gomotorworld Motor lineární - aktuátor LA-T8, 210/360mm, napájení 12VDC, 50N, 15mm/s;atos;Motor lineární - aktuátor LA-T8, 210/360mm, napájení 12VDC, 50N, 15mm/s;https://www.premiumstore.sk/motor-linearni-aktuator-la-t8--210-360mm--napajeni-12vdc--50n--15mm-s/;OK
WPU-1050-12;https://premiumstore.sk/zalozni-zdroj-mhpower-wpu-1050-12-ups-1050w-cisty-sinus-12v#75135;Záložní zdroj MHPower WPU-1050-12, UPS, 1050W, čistý sinus, 12V;;;;VYRADENY_Z_PONUKY
5908254846021;https://premiumstore.sk/virone-rs-9-dalkove-ovladane-zasuvky-2-1#75134;Virone RS-9 Dálkově ovládané zásuvky 2+1;atos;Virone RS-9 Dálkově ovládané zásuvky 2+1;https://www.premiumstore.sk/virone-rs-9-dalkove-ovladane-zasuvky-2-1/;OK
5901890078788;https://premiumstore.sk/kamera-ip-venkovni-kruger-matz-connect-c80-tuya-wi-fi#75130;"Kruger &amp; Matz Kamera IP venkovní Kruger&amp;Matz Connect C80 Tuya Wi-Fi";atos;Kamera IP venkovní Kruger&Matz Connect C80 Tuya Wi-Fi;https://www.premiumstore.sk/kamera-ip-venkovni-kruger-matz-connect-c80-tuya-wi-fi/;OK
MPU-1600-12;https://premiumstore.sk/zalozni-zdroj-mhpower-mpu-1600-12-ups-1600w-12v-cisty-sinus#75118;Záložní zdroj MHPower MPU-1600-12 UPS 1600W 12V čistý sinus;;;;VYRADENY_Z_PONUKY
MPU-1200-12;https://premiumstore.sk/zalozni-zdroj-mhpower-mpu-1200-12-ups-1200w-12v-cisty-sinus#75117;Záložní zdroj MHPower MPU-1200-12 UPS 1200W 12V čistý sinus;;;;VYRADENY_Z_PONUKY
5904988909643;https://premiumstore.sk/virone-300x300-plastova-revizni-dvirka-cerna#75109;VIRONE 300x300 plastová revizní dvířka - černá;atos;VIRONE 300x300 plastová revizní dvířka - černá;https://www.premiumstore.sk/virone-300x300-plastova-revizni-dvirka-cerna/;OK
5904988909674;https://premiumstore.sk/virone-350x350-plastova-revizni-dvirka-cerna#75108;VIRONE 350x350 plastová revizní dvířka - černá;atos;VIRONE 350x350 plastová revizní dvířka - černá;https://www.premiumstore.sk/virone-350x350-plastova-revizni-dvirka-cerna/;OK
5904988909575;https://premiumstore.sk/virone-150x300-plastova-revizni-dvirka-cerna#75107;VIRONE 150x300 plastová revizní dvířka - černá;atos;VIRONE 150x300 plastová revizní dvířka - černá;https://www.premiumstore.sk/virone-150x300-plastova-revizni-dvirka-cerna/;OK
5904988909568;https://premiumstore.sk/virone-150x200-plastova-revizni-dvirka-cerna#75106;VIRONE 150x200 plastová revizní dvířka - černá;atos;VIRONE 150x200 plastová revizní dvířka - černá;https://www.premiumstore.sk/virone-150x200-plastova-revizni-dvirka-cerna/;OK
5904988909537;https://premiumstore.sk/virone-100x100-plastova-revizni-dvirka-cerna#75105;VIRONE 100x100 plastová revizní dvířka - černá;atos;VIRONE 100x100 plastová revizní dvířka - černá;https://www.premiumstore.sk/virone-100x100-plastova-revizni-dvirka-cerna/;OK
5904988909599;https://premiumstore.sk/virone-200x250-plastova-revizni-dvirka-cerna#75104;VIRONE 200x250 plastová revizní dvířka - černá;atos;VIRONE 200x250 plastová revizní dvířka - černá;https://www.premiumstore.sk/virone-200x250-plastova-revizni-dvirka-cerna/;OK
5904988909629;https://premiumstore.sk/virone-250x300-plastova-revizni-dvirka-cerna#75103;VIRONE 250x300 plastová revizní dvířka - černá;atos;VIRONE 250x300 plastová revizní dvířka - černá;https://www.premiumstore.sk/virone-250x300-plastova-revizni-dvirka-cerna/;OK
5904988909551;https://premiumstore.sk/virone-150x150-plastova-revizni-dvirka-cerna#75102;VIRONE 150x150 plastová revizní dvířka - černá;atos;VIRONE 150x150 plastová revizní dvířka - černá;https://www.premiumstore.sk/virone-150x150-plastova-revizni-dvirka-cerna/;OK
5904988909612;https://premiumstore.sk/virone-250x250-plastova-revizni-dvirka-cerna#75101;VIRONE 250x250 plastová revizní dvířka - černá;atos;VIRONE 250x250 plastová revizní dvířka - černá;https://www.premiumstore.sk/virone-250x250-plastova-revizni-dvirka-cerna/;OK
8595118896895;https://premiumstore.sk/prodlouzeni-patice-e27-delka-9-5-cm#75100;Prodloužení patice E27 – délka 9,5 cm;atos;Prodloužení patice E27 – délka 9,5 cm;https://www.premiumstore.sk/prodlouzeni-patice-e27---delka-9-5-cm/;OK
V02G20;https://premiumstore.sk/nabijecka-usb-emos-v02g20-gan-pd-univerzalni-3a-20w-max#75090;Nabíječka USB EMOS V02G20 GaN PD univerzální 3A (20W) max.;;;;VYRADENY_Z_PONUKY
V01B10;https://premiumstore.sk/nabijecka-usb-emos-v01b10-basic-univerzalni-2a-10w-max#75089;Nabíječka USB EMOS V01B10 BASIC univerzální 2A (10W) max.;;;;VYRADENY_Z_PONUKY
IP1000-22-Plus-T;https://premiumstore.sk/menic-napeti-epever-ipower-ip1000-22-plus-t-1000w-24v#75082;Měnič napětí EPever IPower IP1000-22-Plus-T 1000W 24V;;;;VYRADENY_Z_PONUKY
IP3000-12-Plus-T;https://premiumstore.sk/menic-napeti-epever-ipower-ip3000-12-plus-t-3000w-12v-cista-sinusovka-spwm#75081;Měnič napětí EPever IPower IP3000-12-Plus-T 3000W 12V, čistá sinusovka, SPWM;;;;VYRADENY_Z_PONUKY
PMU-27V155WCCA;https://premiumstore.sk/delta-pmu-27v155wcca-spinany-zdroj-s-funkci-nabijecky-ups-24v-155w#75080;DELTA PMU-27V155WCCA spínaný zdroj s funkcí nabíječky (UPS) 24V, 155W;;;;VYRADENY_Z_PONUKY
PM1103;https://premiumstore.sk/prodluzovaci-kabel-emos-pm1103-3-fazovy-15m-400v-4mm2#75071;Prodlužovací kabel EMOS PM1103 / 3 fázový 15m / 400V / 4mm2;;;;VYRADENY_Z_PONUKY
8001636952017;https://premiumstore.sk/kabelova-vyvodka-pg-9-scame-805-3341-ip66-4-8mm-s-matici#75056;Kabelová vývodka PG-9 SCAME 805.3341, IP66, 4-8mm, s maticí;;;;VYRADENY_Z_PONUKY
8596425108381;https://premiumstore.sk/prodlouzeni-patice-e27-delka-12-cm#75053;Prodloužení patice E27 – délka 12 cm;atos;Prodloužení patice E27 – délka 12 cm;https://www.premiumstore.sk/prodlouzeni-patice-e27---delka-12-cm/;OK
8595118896888;https://premiumstore.sk/prodlouzeni-patice-e27-delka-6-cm#75052;Prodloužení patice E27 – délka 6 cm;atos;Prodloužení patice E27 – délka 6 cm;https://www.premiumstore.sk/prodlouzeni-patice-e27---delka-6-cm/;OK
8595118896871;https://premiumstore.sk/redukce-patice-e14-e27#75051;Oem Redukce patice E14 / E27;atos;Redukce patice E14 / E27;https://www.premiumstore.sk/redukce-patice-e14-e27/;OK
8595118827387;https://premiumstore.sk/patice-gu10-keramicka-s-privodnimi-vodici#75050;Oem Patice GU10 keramická s přívodními vodiči;atos;Patice GU10 keramická s přívodními vodiči;https://www.premiumstore.sk/patice-gu10-keramicka-s-privodnimi-vodici/;OK
5908254820793;https://premiumstore.sk/cestovni-adapter-virone-goworld-ta-1#75049;Cestovní adaptér VIRONE GOworld TA-1;atos;Cestovní adaptér VIRONE GOworld TA-1;https://www.premiumstore.sk/cestovni-adapter-virone-goworld-ta-1/;OK
5908254843792;https://premiumstore.sk/dekoracni-ramecek-orno-fondi-rc-ad-od-6522-w-c-pro-bodove-svitidlo#75048;Adviti Dekorační rámeček ORNO FONDI RC AD-OD-6522/W-C pro bodové svítidlo;atos;Dekorační rámeček ORNO FONDI RC AD-OD-6522/W-C pro bodové svítidlo;https://www.premiumstore.sk/dekoracni-ramecek-orno-fondi-rc-ad-od-6522-w-c-pro-bodove-svitidlo/;OK
5908254843785;https://premiumstore.sk/dekoracni-ramecek-orno-fondi-rc-ad-od-6522-b-c-pro-bodove-svitidlo#75047;Adviti Dekorační rámeček ORNO FONDI RC AD-OD-6522/B-C pro bodové svítidlo;atos;Dekorační rámeček ORNO FONDI RC AD-OD-6522/B-C pro bodové svítidlo;https://www.premiumstore.sk/dekoracni-ramecek-orno-fondi-rc-ad-od-6522-b-c-pro-bodove-svitidlo/;OK
8595689805951;https://premiumstore.sk/radio-tesla-sound-dab65-s-dab-certifikaci-2200-mah#75035;Rádio TESLA Sound DAB65 s DAB+ certifikací - 2200 mAh;atos;Rádio TESLA Sound DAB65 s DAB+ certifikací - 2200 mAh;https://www.premiumstore.sk/radio-tesla-sound-dab65-s-dab--certifikaci-2200-mah/;OK
5904161513322;https://premiumstore.sk/krabice-rozbocovaci-plastova-s-vickem-na-srouby-4x-vstup-pg16-ip67-cerna-0298-09#75032;Eleman Krabice rozbočovací, plastová, s víčkem na šrouby, 4x vstup PG16, IP67, černá/ 0298-09;atos;Krabice rozbočovací, plastová, s víčkem na šrouby, 4x vstup PG16, IP67, černá/ 0298-09;https://www.premiumstore.sk/krabice-rozbocovaci--plastova--s-vickem-na-srouby--4x-vstup-pg16--ip67--cerna--0298-09/;OK
5054421883440;https://premiumstore.sk/is2-cerne-vel-xl-boxerske-omotavky-s-gelovou-vlozkou-rdx#74988;IS2 ČERNÉ VEL.XL BOXERSKĚ OMOTÁVKY S GELOVOU VLOŽKOU RDX;atos;IS2 ČERNÉ VEL.XL BOXERSKĚ OMOTÁVKY S GELOVOU VLOŽKOU RDX;https://www.premiumstore.sk/is2-cerne-vel-xl-boxerske-omotavky-s-gelovou-vlozkou-rdx/;OK
5060271486687;https://premiumstore.sk/sgr-t1r-vel-xl-chranice-holeni-rdx#74987;SGR-T1R VEL.XL CHRÁNIČE HOLENÍ RDX;atos;SGR-T1R VEL.XL CHRÁNIČE HOLENÍ RDX;https://www.premiumstore.sk/sgr-t1r-vel-xl-chranice-holeni-rdx/;OK
5054421119617;https://premiumstore.sk/r6-vel-xl-suspenzor-rdx#74986;R6 VEL.XL SUSPENZOR RDX;atos;R6 VEL.XL SUSPENZOR RDX;https://www.premiumstore.sk/r6-vel-xl-suspenzor-rdx/;OK
5054421119587;https://premiumstore.sk/r6-vel-s-suspenzor-rdx#74985;R6 VEL.S SUSPENZOR RDX;atos;R6 VEL.S SUSPENZOR RDX;https://www.premiumstore.sk/r6-vel-s-suspenzor-rdx/;OK
5054421117002;https://premiumstore.sk/f7-16-oz-boxerske-rukavice-rdx#74984;F7 16 OZ BOXERSKÉ RUKAVICE RDX;atos;F7 16 OZ BOXERSKÉ RUKAVICE RDX;https://www.premiumstore.sk/f7-16-oz-boxerske-rukavice-rdx/;OK
5054421116999;https://premiumstore.sk/f7-14-oz-boxerske-rukavice-rdx#74983;F7 14 OZ BOXERSKÉ RUKAVICE RDX;atos;F7 14 OZ BOXERSKÉ RUKAVICE RDX;https://www.premiumstore.sk/f7-14-oz-boxerske-rukavice-rdx/;OK
5054421116975;https://premiumstore.sk/f7-10-oz-boxerske-rukavice-rdx#74982;F7 10 OZ BOXERSKÉ RUKAVICE RDX;atos;F7 10 OZ BOXERSKÉ RUKAVICE RDX;https://www.premiumstore.sk/f7-10-oz-boxerske-rukavice-rdx/;OK
5904639196613;https://premiumstore.sk/spartan-150-40cm-50kg-retro-boxovaci-pytel-dbx-bushido#74981;SPARTAN 150/40CM 50KG RETRO BOXOVACÍ PYTEL DBX BUSHIDO;atos;SPARTAN 150/40CM 50KG RETRO BOXOVACÍ PYTEL DBX BUSHIDO;https://www.premiumstore.sk/spartan-150-40cm-50kg-retro-boxovaci-pytel-dbx-bushido/;OK
5904639195593;https://premiumstore.sk/sk25g-boxovaci-hruska-xxl-dbx-bushido#74980;SK25G BOXOVACÍ HRUŠKA XXL DBX BUSHIDO;atos;SK25G BOXOVACÍ HRUŠKA XXL DBX BUSHIDO;https://www.premiumstore.sk/sk25g-boxovaci-hruska-xxl-dbx-bushido/;OK
5904639192370;https://premiumstore.sk/sbrx-prazdny-140-x-31-cm-boxovaci-pytel-dbx-bushido#74978;SBRX PRÁZDNÝ 140 X 31 CM BOXOVACÍ PYTEL DBX BUSHIDO;atos;SBRX PRÁZDNÝ 140 X 31 CM BOXOVACÍ PYTEL DBX BUSHIDO;https://www.premiumstore.sk/sbrx-prazdny-140-x-31-cm-boxovaci-pytel-dbx-bushido/;OK
5904639195142;https://premiumstore.sk/sovereign-160-45cm-prazdny-profesionalni-kozeny-boxovaci-pytel-dbx-bushido#74977;SOVEREIGN 160/45CM PRÁZDNÝ PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;atos;SOVEREIGN 160/45CM PRÁZDNÝ PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;https://www.premiumstore.sk/sovereign-160-45cm-prazdny-profesionalni-kozeny-boxovaci-pytel-dbx-bushido/;OK
5904639195135;https://premiumstore.sk/sovereign-150-45cm-prazdny-profesionalni-kozeny-boxovaci-pytel-dbx-bushido#74976;SOVEREIGN 150/45CM PRÁZDNÝ PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;atos;SOVEREIGN 150/45CM PRÁZDNÝ PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;https://www.premiumstore.sk/sovereign-150-45cm-prazdny-profesionalni-kozeny-boxovaci-pytel-dbx-bushido/;OK
5904639195128;https://premiumstore.sk/sovereign-140-45cm-prazdny-profesionalni-kozeny-boxovaci-pytel-dbx-bushido#74975;SOVEREIGN 140/45CM PRÁZDNÝ PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;atos;SOVEREIGN 140/45CM PRÁZDNÝ PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;https://www.premiumstore.sk/sovereign-140-45cm-prazdny-profesionalni-kozeny-boxovaci-pytel-dbx-bushido/;OK
5904639195111;https://premiumstore.sk/sovereign-130-35cm-prazdny-profesionalni-kozeny-boxovaci-pytel-dbx-bushido#74974;SOVEREIGN 130/35CM PRÁZDNÝ PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;atos;SOVEREIGN 130/35CM PRÁZDNÝ PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;https://www.premiumstore.sk/sovereign-130-35cm-prazdny-profesionalni-kozeny-boxovaci-pytel-dbx-bushido/;OK
5904639195104;https://premiumstore.sk/sovereign-160-45cm-60kg-profesionalni-kozeny-boxovaci-pytel-dbx-bushido#74973;SOVEREIGN 160/45CM 60KG PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;atos;SOVEREIGN 160/45CM 60KG PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;https://www.premiumstore.sk/sovereign-160-45cm-60kg-profesionalni-kozeny-boxovaci-pytel-dbx-bushido/;OK
5904639195081;https://premiumstore.sk/sovereign-140-45cm-50kg-profesionalni-kozeny-boxovaci-pytel-dbx-bushido#74972;SOVEREIGN 140/45CM 50KG PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;atos;SOVEREIGN 140/45CM 50KG PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;https://www.premiumstore.sk/sovereign-140-45cm-50kg-profesionalni-kozeny-boxovaci-pytel-dbx-bushido/;OK
5904639195074;https://premiumstore.sk/sovereign-130-35cm-30kg-profesionalni-kozeny-boxovaci-pytel-dbx-bushido#74971;SOVEREIGN 130/35CM 30KG PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;atos;SOVEREIGN 130/35CM 30KG PROFESIONÁLNÍ KOŽENÝ BOXOVACÍ PYTEL DBX BUSHIDO;https://www.premiumstore.sk/sovereign-130-35cm-30kg-profesionalni-kozeny-boxovaci-pytel-dbx-bushido/;OK
5904639193445;https://premiumstore.sk/ars-1168a-reflexni-mic-speedbag-dbx-bushido#74970;ARS-1168A REFLEXNÍ MÍČ / SPEEDBAG DBX BUSHIDO;atos;ARS-1168A REFLEXNÍ MÍČ / SPEEDBAG DBX BUSHIDO;https://www.premiumstore.sk/ars-1168a-reflexni-mic-speedbag-dbx-bushido/;OK
5904639193650;https://premiumstore.sk/md-white-obdelnikovy-drzak-na-boxovacy-pytel-do-150-kg-dbx-bushido#74969;MD-WHITE OBDELNÍKOVÝ DRŽÁK NA BOXOVACÝ PYTEL DO 150 KG DBX BUSHIDO;atos;MD-WHITE OBDELNÍKOVÝ DRŽÁK NA BOXOVACÝ PYTEL DO 150 KG DBX BUSHIDO;https://www.premiumstore.sk/md-white-obdelnikovy-drzak-na-boxovacy-pytel-do-150-kg-dbx-bushido/;OK
5904639193827;https://premiumstore.sk/dbx-gg2-vel-l-warrior-suspenzor-dbx-bushido#74968;DBX-GG2 VEL.L WARRIOR SUSPENZOR DBX BUSHIDO;atos;DBX-GG2 VEL.L WARRIOR SUSPENZOR DBX BUSHIDO;https://www.premiumstore.sk/dbx-gg2-vel-l-warrior-suspenzor-dbx-bushido/;OK
