date,product_card_id,on_bidded_position,satellite_name,click_source,shop_item_id,shop_item_name,portal_category_id,portal_category_name,portal_category_tree,visits_total,visits_free,visits_bidded,visits_not_bidded,costs_with_vat_total,costs_with_vat_bidded,costs_with_vat_not_bidded,costs_without_vat_total,costs_without_vat_bidded,costs_without_vat_not_bidded,orders_total,orders_free,orders_bidded,orders_not_bidded,revenue_total,revenue_free,revenue_bidded,revenue_not_bidded
2026-08-18,729112205,false,,product_detail,075953,Prenosný monitor Arzopa A1S 14.0 (strieborno-sivý),816,Monitory,Elektronika>Počítače a notebooky>Monitory,1,0,0,1,0.184,0,0.184,0.152,0,0.152,0,0,0,0,0,0,0,0
2026-08-18,,false,,search,084432,FNIRSI FNB48P USB port tester čierny,,,,1,0,0,1,0.185,0,0.185,0.153,0,0.153,0,0,0,0,0,0,0,0
2026-08-18,11010191,false,,product_detail,BAS_BASYS-EP4000,Behringer EUROPOWER EP4000 stereo power amplifier,805,Zosilňovače,"Elektronika>TV, audio, video>Hi-Fi komponenty>Zosilňovače",1,0,0,1,0.415,0,0.415,0.343,0,0.343,0,0,0,0,0,0,0,0
2026-08-18,642049031,false,,product_detail,062241,Inteligentné hodinky Haylou LS02 Pro (strieborné),4800,Inteligentné hodinky,"Elektronika>Mobily, tablety, nositeľná elektronika>Inteligentné hodinky",1,0,0,1,0.12,0,0.12,0.099,0,0.099,0,0,0,0,0,0,0,0
2026-08-18,765712270,false,,product_detail,086820,Nano projektor JMGO N1S,699,Projektory,"Elektronika>TV, audio, video>Projekčná technika>Projektory",1,0,0,1,0.468,0,0.468,0.387,0,0.387,0,0,0,0,0,0,0,0
2026-08-18,830017072,false,,product_detail,086911,Slnečné okuliare Colmi A2 AI s UV ochranou a fialovými sklami,4939,Inteligentné okuliare,Elektronika>Inteligentná domácnosť>Wearables>Inteligentné okuliare,1,0,0,1,0.202,0,0.202,0.167,0,0.167,0,0,0,0,0,0,0,0
2026-08-18,766269033,false,,product_detail,075759,Elektrický bežecký pás UREVO Cyberpad (modrý),1317,Bežecké pásy,Šport a outdoor>Športy>Fitness>Trenažéry>Bežecké pásy,1,0,0,1,0.796,0,0.796,0.658,0,0.658,0,0,0,0,0,0,0,0
2026-08-18,785788381,false,,product_detail,070509,Prístroj na spevnenie tváre ANLAN 01-AVLY41-02A,1024,Masážne prístroje,Domáce a osobné spotrebiče>Starostlivosť o telo a zdravie>Starostlivosť o telo>Masážne prístroje,1,0,0,1,0.273,0,0.273,0.226,0,0.226,0,0,0,0,0,0,0,0
2026-08-18,834409055,false,,product_detail,083985,Flytec V803-GPS 12000mAh loď na návnadu,8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",1,0,0,1,0.518,0,0.518,0.428,0,0.428,1,0,0,1,143.5,0,0,143.5
2026-08-18,318913856,false,,product_detail,KB_100000158723,LEIFHEIT 51016,3691,Stierky na sklo,Drogéria>Upratovacie pomôcky>Stierky na sklo,1,0,0,1,0.468,0,0.468,0.387,0,0.387,0,0,0,0,0,0,0,0
2026-08-18,509815788,false,,product_detail,KB_100001544708,Guzzanti GUZZANTIGZ 3601,4876,Dózy na potraviny,Bývanie a doplnky>Bytové doplnky>Doplnky do kuchyne>Skladovanie a balenie potravín>Dózy na potraviny,1,0,0,1,0.281,0,0.281,0.232,0,0.232,0,0,0,0,0,0,0,0
2026-08-18,763476004,false,,product_detail,SOL_AV06T,Solight ventilátor do kúpeľne s časovačom,1038,Domáce ventilátory,Domáce a osobné spotrebiče>Chladenie a kúrenie>Domáce ventilátory,1,0,0,1,0.191,0,0.191,0.158,0,0.158,0,0,0,0,0,0,0,0
2026-08-18,759926304,false,,product_detail,075531,Bezdrôtový robot na čistenie bazénov Wybot C1 Pro,1560,Bazénové vysávače,"Dielňa, stavba, záhrada>Bazény a doplnky>Čistenie bazénov>Bazénové vysávače",1,0,0,1,0.969,0,0.969,0.801,0,0.801,0,0,0,0,0,0,0,0
2026-08-18,778676603,false,,product_detail,SOL_V60,Solight profesionálny multimeter,3762,Ampermetre a voltmetre,"Dielňa, stavba, záhrada>Stavba>Stavebná technika a náradie>Meradlá a meracie prístroje>Meranie napätia>Ampermetre a voltmetre",1,0,0,1,0.14,0,0.14,0.116,0,0.116,0,0,0,0,0,0,0,0
2026-08-18,694819727,false,,product_detail,083073,Projektor Ultimea Apollo P60,699,Projektory,"Elektronika>TV, audio, video>Projekčná technika>Projektory",1,0,0,1,0.312,0,0.312,0.258,0,0.258,0,0,0,0,0,0,0,0
2026-08-18,709214175,false,,product_detail,060693,"Čelovka 2v1 Superfire TH04 – 600 lm, USB-C, 5 režimov, 127 m",2378,Čelovky,Šport a outdoor>Outdoorové vybavenie>Čelovky a svietidlá>Čelovky,1,0,0,1,0.103,0,0.103,0.085,0,0.085,0,0,0,0,0,0,0,0
2026-08-18,840679629,false,,product_detail,KB_100002203894,JBL PartyBox 330,5948,Bluetooth reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Bluetooth reproduktory",1,0,0,1,0.513,0,0.513,0.424,0,0.424,0,0,0,0,0,0,0,0
2026-08-18,401295851,false,,product_detail,AT_T149721,Televes DAT BOSS LR 700 TFORCE LTE700,4981,Televízne antény DVB-T a DVB-T2,"Elektronika>TV, audio, video>Príslušenstvo k TV, audio-video>Príslušenstvo k TV>Antény>Televízne antény DVB-T a DVB-T2",1,0,0,1,0.258,0,0.258,0.213,0,0.213,0,0,0,0,0,0,0,0
2026-08-18,773641701,false,,product_detail,076779,Moza Racing RS065 (PC) multifunkčné manévre,6546,Diely na stavbu kokpitu,Gaming>Herné príslušenstvo>Diely na stavbu kokpitu,1,0,0,1,0.264,0,0.264,0.218,0,0.218,0,0,0,0,0,0,0,0
2026-08-18,841970140,false,,product_detail,AT_LEC-RBA-4500-BL,"Paddleboard SUP REBEL ACTIVE RBA-4500-BL 11'6"" 350x81x15cm modrý",4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,1,0,0,1,0.302,0,0.302,0.25,0,0.25,0,0,0,0,0,0,0,0
2026-08-18,750554217,false,,product_detail,KB_100002130861,Gorenje RKI517E41,1041,Chladničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Chladničky,1,0,0,1,0.509,0,0.509,0.421,0,0.421,1,0,0,1,392.5,0,0,392.5
2026-08-18,834409050,false,,product_detail,078906,Flytec V080 Basic 20 000 mAh – zariadenie na návnadu,8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",3,0,0,3,1.854,0,1.854,1.533,0,1.533,0,0,0,0,0,0,0,0
2026-08-18,667646478,false,,product_detail,KB_100002065180,Tefal GC772830,6260,Domáce grily,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava jedla>Malé kuchynské spotrebiče>Pečenie a opekanie>Domáce grily,1,0,0,1,0.615,0,0.615,0.508,0,0.508,0,0,0,0,0,0,0,0
2026-08-18,434906099,false,,product_detail,077186,Grafický tablet Huion Kamvas 22 Plus GS2202,752,Grafické tablety,Elektronika>Počítače a notebooky>Grafické tablety,1,0,0,1,0.468,0,0.468,0.387,0,0.387,0,0,0,0,0,0,0,0
2026-08-18,797140014,false,,product_detail,081423,3D tlačiareň Creality K2 Combo,5632,3D tlačiarne,Elektronika>Počítače a notebooky>Tlačiarne a príslušenstvo>3D tlačiarne,1,0,0,1,0.485,0,0.485,0.401,0,0.401,0,0,0,0,0,0,0,0
2026-08-18,342255055,false,,product_detail,BAS_BASYS-B_040188,"Bose Pro BOSE Panaray MA12 modulárny line array reproduktor, biely",705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.38,0,0.38,0.314,0,0.314,0,0,0,0,0,0,0,0
2026-08-18,719904185,false,,product_detail,AT_LEC-RBA-4507-WH,Paddleboard SUP REBEL ACTIVE RBA-4507-WH - bílý 11' 335x84x15 cm,4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,6,0,0,6,1.902,0,1.902,1.572,0,1.572,0,0,0,0,0,0,0,0
2026-08-18,582554695,false,,product_detail,BAS_BASYS-EN_454976,"Energy Sistem Detský reproduktor Lol&Roll Bluetooth, ružový",5948,Bluetooth reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Bluetooth reproduktory",1,0,0,1,0.103,0,0.103,0.085,0,0.085,0,0,0,0,0,0,0,0
2026-08-18,718498756,false,,product_detail,057378,Počítačová skrinka Darkflash B351,775,PC skrine,Elektronika>Počítače a notebooky>Počítačové komponenty>PC skrine,1,0,0,1,0.14,0,0.14,0.116,0,0.116,0,0,0,0,0,0,0,0
2026-08-18,795547615,false,,product_detail,079099,Počítačová skriňa Darkflash M305 bez ventilátorov (biela),775,PC skrine,Elektronika>Počítače a notebooky>Počítačové komponenty>PC skrine,1,0,0,1,0.152,0,0.152,0.126,0,0.126,1,0,0,1,19.5,0,0,19.5
2026-08-18,642244282,false,,product_detail,058437,"Prenosný monitor Arzopa A1 MAX 17,3""",816,Monitory,Elektronika>Počítače a notebooky>Monitory,1,0,0,1,0.215,0,0.215,0.178,0,0.178,0,0,0,0,0,0,0,0
2026-08-18,669197628,false,,product_detail,026085,Digitálny decibelomer Habotest HT622B USB A/C,3067,Stavebné detektory,"Dielňa, stavba, záhrada>Stavba>Stavebná technika a náradie>Meradlá a meracie prístroje>Detektory, senzory>Stavebné detektory",1,0,0,1,0.175,0,0.175,0.145,0,0.145,1,0,0,1,26.9,0,0,26.9
2026-08-18,716783636,false,,product_detail,065095,Cycplus AS2 mini electric pump,1230,Pumpy na bicykel,Šport a outdoor>Športy>Cyklistika>Náradie na bicykel a údržba>Pumpy na bicykel,2,0,0,2,0.304,0,0.304,0.252,0,0.252,0,0,0,0,0,0,0,0
2026-08-18,739434053,false,,product_detail,077388,Vlákno ASA ELEGOO (biele),6216,Tlačové struny,Elektronika>Počítače a notebooky>Tlačiarne a príslušenstvo>Náplne a farby do tlačiarní>Tlačové struny,1,0,0,1,0.106,0,0.106,0.088,0,0.088,0,0,0,0,0,0,0,0
2026-08-18,847485262,false,,search,MON_ATT-200,Monacor ATT-200 Krabica pod omietku,3628,Poistky,"Dielňa, stavba, záhrada>Stavba>Elektromateriály>Elektroinštalačný materiál>Ističe, poistky, rozvádzače>Poistky",1,0,0,1,0.09,0,0.09,0.074,0,0.074,0,0,0,0,0,0,0,0
2026-08-18,828344116,false,,product_detail,083125,"FunWater SUP paddleboard SUPFW05B Tiki 3,2m (modro-biela)",4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,3,0,0,3,0.819,0,0.819,0.678,0,0.678,0,0,0,0,0,0,0,0
2026-08-18,773512905,false,,product_detail,KB_100002137062,BROTHER DCP-T730DW,761,Multifunkčné zariadenia,Elektronika>Počítače a notebooky>Tlačiarne a príslušenstvo>Multifunkčné zariadenia,1,0,0,1,0.479,0,0.479,0.396,0,0.396,0,0,0,0,0,0,0,0
2026-08-18,784324927,false,,product_detail,078923,Inteligentné hodinky Zeblaze Stratos 4 (čierne),4800,Inteligentné hodinky,"Elektronika>Mobily, tablety, nositeľná elektronika>Inteligentné hodinky",1,0,0,1,0.231,0,0.231,0.191,0,0.191,0,0,0,0,0,0,0,0
2026-08-18,500856233,false,,product_detail,AT_TIP-06560510,Impregnace na textilní sedačky INPRODUCTS 1l,3987,Impregnácia,Šport a outdoor>Outdoorové vybavenie>Ostatné outdoorové vybavenie>Impregnácia,1,0,0,1,0.168,0,0.168,0.139,0,0.139,0,0,0,0,0,0,0,0
2026-08-18,637029620,false,,product_detail,KB_100002071159,Gorenje F49DPW,959,Mrazničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Mrazničky,1,0,0,1,0.392,0,0.392,0.324,0,0.324,0,0,0,0,0,0,0,0
2026-08-18,643135864,false,,product_detail,KB_100002065361,BEKO B5RCNA405HG,1041,Chladničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Chladničky,1,0,0,1,0.529,0,0.529,0.437,0,0.437,0,0,0,0,0,0,0,0
2026-08-18,774122779,false,,product_detail,075445,3D tlačiareň Anycubic Kobra 3 Max Combo,5632,3D tlačiarne,Elektronika>Počítače a notebooky>Tlačiarne a príslušenstvo>3D tlačiarne,1,0,0,1,0.497,0,0.497,0.411,0,0.411,0,0,0,0,0,0,0,0
2026-08-18,287241713,false,,product_detail,BAS_BASYS-X-TOUCH,Behringer X-TOUCH universal interface,3112,DJ kontroléry,"Elektronika>TV, audio, video>DJ technika>DJ kontroléry",1,0,0,1,0.485,0,0.485,0.401,0,0.401,0,0,0,0,0,0,0,0
2026-08-18,480793913,false,,product_detail,KB_100001392483,Yamaha RX-A6A BLACK,804,AV prijímače,"Elektronika>TV, audio, video>Hi-Fi komponenty>AV prijímače",1,0,0,1,0.696,0,0.696,0.575,0,0.575,0,0,0,0,0,0,0,0
2026-08-18,641371999,false,,product_detail,050755,Slúchadlá do uší TWS Haylou X1 2023 ENC (modré),709,Slúchadlá,"Elektronika>TV, audio, video>Slúchadlá",2,0,0,2,0.324,0,0.324,0.268,0,0.268,1,0,0,1,15,0,0,15
2026-08-18,784016194,false,,product_detail,KB_100002172103,Xiaomi 22.5W PWB 20000mAh Light Gray,4835,Powerbanky,Elektronika>Batérie a nabíjanie>Powerbanky,1,0,0,1,0.14,0,0.14,0.116,0,0.116,0,0,0,0,0,0,0,0
2026-08-18,834409054,false,,product_detail,083984,Flytec V803-GPS 5200mAh loď na návnadu,8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",1,0,0,1,0.518,0,0.518,0.428,0,0.428,0,0,0,0,0,0,0,0
2026-08-18,757513219,false,,product_detail,074821,SONOFF NSPanel Pro 120 Smart Control Panel Matter WiFi/Bluetooth/ZigBee (čierny),5828,Centrálne jednotky,Elektronika>Inteligentná domácnosť>Centrálne jednotky,1,0,0,1,0.243,0,0.243,0.201,0,0.201,0,0,0,0,0,0,0,0
2026-08-18,402782305,false,,product_detail,KB_100000729210,Maxxo rádio DAB+/FM PB01,706,Rádioprijímače,"Elektronika>TV, audio, video>Prenosné audio>Rádioprijímače",1,0,0,1,0.168,0,0.168,0.139,0,0.139,0,0,0,0,0,0,0,0
2026-08-18,833934091,false,,product_detail,086348,Projektor Magcubic HY300X-2,699,Projektory,"Elektronika>TV, audio, video>Projekčná technika>Projektory",1,0,0,1,0.202,0,0.202,0.167,0,0.167,0,0,0,0,0,0,0,0
2026-08-18,795264402,false,,product_detail,079619,Smartring Colmi R12 20MM 10 (čierny),7432,Inteligentné prstene,Elektronika>Inteligentná domácnosť>Wearables>Inteligentné prstene,1,0,0,1,0.182,0,0.182,0.15,0,0.15,0,0,0,0,0,0,0,0
2026-08-18,834409049,false,,product_detail,078883,Flytec V050 12000mah návnada loď (čierna),8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",4,0,0,4,1.476,0,1.476,1.22,0,1.22,1,0,0,1,72.9,0,0,72.9
2026-08-18,832101366,false,,product_detail,KB_100002202028,Gorenje W3NGPI74A3S,962,Práčky,Veľké spotrebiče>Práčky a sušičky>Práčky,1,0,0,1,0.499,0,0.499,0.412,0,0.412,0,0,0,0,0,0,0,0
2026-08-18,748939109,false,,product_detail,073835,IsEasy MGBG-312A dvojzónový plynový sporák so skleneným panelom,965,Varné dosky,Veľké spotrebiče>Spotrebiče do kuchyne>Varenie a ohrievanie>Varné dosky,1,0,0,1,0.225,0,0.225,0.186,0,0.186,0,0,0,0,0,0,0,0
2026-08-18,844823420,false,,product_detail,092829,Akumulátorový vertikálny vysávač ULTENIC U18 PRO,943,Vysávače,Domáce a osobné spotrebiče>Spotrebiče na upratovanie>Vysávače,1,0,0,1,0.518,0,0.518,0.428,0,0.428,0,0,0,0,0,0,0,0
2026-08-18,547943201,false,,product_detail,KB_100002128646,Tesla KT500X,947,Rýchlovarné kanvice,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava nápojov>Rýchlovarné kanvice,1,0,0,1,0.244,0,0.244,0.202,0,0.202,0,0,0,0,0,0,0,0
2026-08-18,752340844,false,,product_detail,064409,EJEAS V6PRO+ motorcycle intercom,6410,Interkomy na motorku,Auto-moto>Všetko pre motorky>Doplnky na motorku>Interkomy na motorku,1,0,0,1,0.23,0,0.23,0.19,0,0.19,1,0,0,1,62,0,0,62
2026-08-18,841030593,false,,product_detail,AT_LEC-RBA-4500-OR,"Paddleboard SUP REBEL ACTIVE RBA-4500-OR 11'6"" 350x81x15cm oranžový",4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,29,0,0,29,8.758,0,8.758,7.25,0,7.25,0,0,0,0,0,0,0,0
2026-08-18,728186941,false,,product_detail,SOL_TE87,"Solight meteostanica, farebný LCD, vnútorná/vonkajšia teplota a vlhkosť, tlak, RCC, čierna",882,Meteostanice,Elektronika>Inteligentná domácnosť>Meteostanice,1,0,0,1,0.19,0,0.19,0.157,0,0.157,0,0,0,0,0,0,0,0
2026-08-18,642186824,false,,product_detail,082266,Diagnostický skener OBDeleven 2 Pro Pack,4467,Autodiagnostiky,Auto-moto>Všetko pre autá>Elektronika do auta>Autodiagnostiky,2,0,0,2,0.706,0,0.706,0.584,0,0.584,0,0,0,0,0,0,0,0
2026-08-18,447772179,false,,search,AT_ATO-A500004113,"Solární regulátor PWM Epever VS3024AU, 12/24V, 30A s LCD displejem",6897,Solárne regulátory,"Dielňa, stavba, záhrada>Stavba>Fotovoltaika>Solárne regulátory",1,0,0,1,0.339,0,0.339,0.28,0,0.28,0,0,0,0,0,0,0,0
2026-08-18,112217216,false,,product_detail,MON_MPT-001,Monacor MPT-001 Piezo výškový reproduktor,705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.05,0,0.05,0.041,0,0.041,0,0,0,0,0,0,0,0
2026-08-18,753811352,false,,product_detail,073492,Elektrický bežecký pás UREVO Spacewalk E3S (čierny),1317,Bežecké pásy,Šport a outdoor>Športy>Fitness>Trenažéry>Bežecké pásy,1,0,0,1,0.575,0,0.575,0.475,0,0.475,0,0,0,0,0,0,0,0
2026-08-18,624540524,false,,product_detail,083168,Kávovar na kapsule HiBREW H2B 5 v 1 (sivý),6706,Kávovary na kapsuly,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava nápojov>Kávovary a príprava kávy>Kávovary na kapsuly,1,0,0,1,0.444,0,0.444,0.367,0,0.367,0,0,0,0,0,0,0,0
2026-08-18,412894629,false,,product_detail,KB_100000776671,YAMAHA A-S3200 BLACK,805,Zosilňovače,"Elektronika>TV, audio, video>Hi-Fi komponenty>Zosilňovače",3,0,0,3,2.088,0,2.088,1.725,0,1.725,0,0,0,0,0,0,0,0
2026-08-18,802805256,false,,product_detail,079284,Inteligentný termostat WiFi Avatto WT20R-EH-16A-W-WiFi,3936,Termostaty,"Dielňa, stavba, záhrada>Stavba>Elektromateriály>Elektroinštalačný materiál>Zásuvky, vypínače, termostaty>Termostaty",1,0,0,1,0.175,0,0.175,0.145,0,0.145,0,0,0,0,0,0,0,0
2026-08-18,756926375,false,,product_detail,KB_100002193627,Roborock F25,5411,Podlahové umývacie stroje,"Dielňa, stavba, záhrada>Dielňa>Dielenské vybavenie>Upratovacia technika>Podlahové umývacie stroje",1,0,0,1,0.842,0,0.842,0.696,0,0.696,0,0,0,0,0,0,0,0
2026-08-18,731107213,false,,product_detail,055287,Bezdrôtový adaptér Carlinkit CCPA Apple Carplay/Android Auto (čierny),720,Autorádiá,Auto-moto>Všetko pre autá>Elektronika do auta>Autorádiá,2,0,0,2,0.522,0,0.522,0.432,0,0.432,0,0,0,0,0,0,0,0
2026-08-18,702462086,false,,product_detail,056094,Počítačová skriňa Darkflash DS900 AIR (čierna),775,PC skrine,Elektronika>Počítače a notebooky>Počítačové komponenty>PC skrine,1,0,0,1,0.182,0,0.182,0.15,0,0.15,0,0,0,0,0,0,0,0
2026-08-18,839853392,false,,product_detail,090891,Projektor Magcubic HY300X-3,699,Projektory,"Elektronika>TV, audio, video>Projekčná technika>Projektory",2,0,0,2,0.404,0,0.404,0.334,0,0.334,0,0,0,0,0,0,0,0
2026-08-18,784880815,false,,product_detail,069217,"TWS QCY MeloBuds Pro HT08 headphones, ANC (gold)",709,Slúchadlá,"Elektronika>TV, audio, video>Slúchadlá",1,0,0,1,0.183,0,0.183,0.151,0,0.151,0,0,0,0,0,0,0,0
2026-08-18,728857914,false,,product_detail,KB_100002102417,Beko BM3WFSU37213WB,962,Práčky,Veľké spotrebiče>Práčky a sušičky>Práčky,1,0,0,1,0.512,0,0.512,0.423,0,0.423,0,0,0,0,0,0,0,0
2026-08-18,828344118,false,,product_detail,083118,"FunWater SUP paddleboard SUPFW07A 3,2m (modrý)",4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,1,0,0,1,0.273,0,0.273,0.226,0,0.226,1,0,0,1,122,0,0,122
2026-08-18,829877466,false,,product_detail,083123,"FunWater SUP doska na plávanie SUPFW71A 3,5m (sötétkék)",4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,1,0,0,1,0.29,0,0.29,0.24,0,0.24,0,0,0,0,0,0,0,0
2026-08-18,795212919,false,,product_detail,KB_100002172123,JVC Party reproduktor XS-EP514B,5948,Bluetooth reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Bluetooth reproduktory",1,0,0,1,0.35,0,0.35,0.289,0,0.289,0,0,0,0,0,0,0,0
2026-08-18,276355979,false,,search,SOL_1D14,Solight doplnkový diaľkový ovládač pre GSM alarmy 1D11 a 1D12,3021,Tablety,"Elektronika>Mobily, tablety, nositeľná elektronika>Tablety a čítačky>Tablety",1,0,0,1,0.076,0,0.076,0.063,0,0.063,0,0,0,0,0,0,0,0
2026-08-18,753512084,false,,product_detail,KB_100002135103,Gorenje F49CPW,959,Mrazničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Mrazničky,2,0,0,2,0.806,0,0.806,0.666,0,0.666,0,0,0,0,0,0,0,0
2026-08-18,85798834,false,,search,MON_ESP-15_WS,Monacor ESP-15/WS PA hi-fi nástenné a stropné reproduktory,705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.186,0,0.186,0.154,0,0.154,0,0,0,0,0,0,0,0
2026-08-18,734105994,false,,search,074912,"METZ 65MQE7600Z 65"" QLED 4K Ultra HD TV",2873,Televízory,"Elektronika>TV, audio, video>Televízory",1,0,0,1,0.41,0,0.41,0.339,0,0.339,0,0,0,0,0,0,0,0
2026-08-18,800686135,false,,product_detail,KB_100002201814,Beko PowerIntense BDFN26560XP,966,Umývačky riadu,Veľké spotrebiče>Spotrebiče do kuchyne>Umývačky riadu,1,0,0,1,0.697,0,0.697,0.576,0,0.576,0,0,0,0,0,0,0,0
2026-08-18,642186833,false,,product_detail,082267,Diagnostický skener OBDeleven 2 Ultimate,4467,Autodiagnostiky,Auto-moto>Všetko pre autá>Elektronika do auta>Autodiagnostiky,2,0,0,2,0.738,0,0.738,0.61,0,0.61,0,0,0,0,0,0,0,0
2026-08-18,531597233,false,,product_detail,SOL_TE90,"Solight profesionálna meteostanica, prehľadný a dizajnový displej, tlak, teplota, vlhkosť, zrážky, hodnoty vetra",882,Meteostanice,Elektronika>Inteligentná domácnosť>Meteostanice,1,0,0,1,0.305,0,0.305,0.252,0,0.252,0,0,0,0,0,0,0,0
2026-08-18,842877374,false,,product_detail,AT_TIP-04280257,"Solární sestava ostrovní SOLARFAM 110Wp, 12V, baterie 100Ah, měnič 230VAC 600W",6891,Solárne zostavy,"Dielňa, stavba, záhrada>Stavba>Fotovoltaika>Solárne zostavy",1,0,0,1,0.926,0,0.926,0.765,0,0.765,0,0,0,0,0,0,0,0
2026-08-18,627131438,false,,product_detail,KB_100000570666,Rowenta ZR710101,6766,Kefy a mopy k robotickým vysávačom,Domáce a osobné spotrebiče>Spotrebiče na upratovanie>Príslušenstvo pre upratovacie spotrebiče>Kefy a mopy k robotickým vysávačom,1,0,0,1,0.208,0,0.208,0.172,0,0.172,1,0,0,1,39,0,0,39
2026-08-18,826330287,false,,product_detail,090958,Blesk GODOX AD100Pro II,4239,Štúdiové blesky,"Elektronika>Foto, kamery, optika>Ateliérové ​​vybavenie>Štúdiové blesky",1,0,0,1,0.312,0,0.312,0.258,0,0.258,0,0,0,0,0,0,0,0
2026-08-18,806548222,false,,product_detail,079855,Cyklistická pumpa Fanttik X9 Ace,1230,Pumpy na bicykel,Šport a outdoor>Športy>Cyklistika>Náradie na bicykel a údržba>Pumpy na bicykel,2,0,0,2,0.256,0,0.256,0.212,0,0.212,0,0,0,0,0,0,0,0
2026-08-18,776633498,false,,product_detail,078375,"Inteligentný dávkovač krmiva Petlibro RFID s obojkom, 3 l",2242,Misky a zásobníky pre psov,Chovateľské potreby>Pre psov>Misky a zásobníky pre psov,1,0,0,1,0.675,0,0.675,0.558,0,0.558,0,0,0,0,0,0,0,0
2026-08-18,579157105,false,,product_detail,AT_SPR-4726018WL,Octagon SFX6018 S2 IP WL HD,2189,Satelitné prijímače,"Elektronika>TV, audio, video>Satelitná a digitálna technika>Satelitné prijímače",1,0,0,1,0.234,0,0.234,0.193,0,0.193,0,0,0,0,0,0,0,0
2026-08-18,671824104,false,,product_detail,054999,Inteligentný dávkovač krmiva CatLink F04 STD,2242,Misky a zásobníky pre psov,Chovateľské potreby>Pre psov>Misky a zásobníky pre psov,1,0,0,1,0.53,0,0.53,0.438,0,0.438,0,0,0,0,0,0,0,0
2026-08-18,691060366,false,,product_detail,KB_100002100821,JBL Partybox Club 120,5948,Bluetooth reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Bluetooth reproduktory",4,0,0,4,1.524,0,1.524,1.26,0,1.26,0,0,0,0,0,0,0,0
2026-08-18,794874839,false,,product_detail,078452,Neewer GM76 179 cm statív / monopod,855,Statívy,"Elektronika>Foto, kamery, optika>Príslušenstvo k fotoaparátom>Statívy a príslušenstvo>Statívy",1,0,0,1,0.24,0,0.24,0.198,0,0.198,0,0,0,0,0,0,0,0
2026-08-18,834409045,false,,product_detail,078895,Flytec V030 Basic 20 000 mAh – zariadenie na návnadu,8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",2,0,0,2,1.236,0,1.236,1.022,0,1.022,0,0,0,0,0,0,0,0
2026-08-18,97311662,false,,product_detail,KB_100002136218,Leifheit Air Board M Compact,3000,Žehliace dosky,Bývanie a doplnky>Domáce potreby a upratovanie>Pranie a žehlenie>Žehliace dosky,1,0,0,1,0.427,0,0.427,0.353,0,0.353,0,0,0,0,0,0,0,0
2026-08-18,197489112,false,,product_detail,BAS_BASYS-B_742897-0200,BOSE Model 791 II - biela,705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.38,0,0.38,0.314,0,0.314,1,0,0,1,4543,0,0,4543
2026-08-18,822725946,false,,product_detail,KB_100002203401,Candy BPS 7N3BX-S,961,Sušičky bielizne,Veľké spotrebiče>Práčky a sušičky>Sušičky bielizne,1,0,0,1,0.569,0,0.569,0.47,0,0.47,0,0,0,0,0,0,0,0
